year,date,district,municipality,parish,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation
2023,2023-05-05,Faro,Olhão,Quelfes,37.04,-7.80222222222222,4.0,2023-05-05T00:00,19.1,53,9.3,17.0,0.0,0.0,0.0,0.0,0,1020.4,1019.9,0,0,0,0,0.07,1.04,12.8,25.8,322,337,29.9,21.9,24.6,22.8,18.5,0.086,0.147,0.19,0.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-05-05,Lisboa,Oeiras,Linda-a-velha,38.7089600001441,-9.2338899999857,65.0,2023-05-05T05:00,12.8,97,12.4,12.6,0.0,0.0,0.0,0.0,0,1020.5,1012.6,3,0,0,9,0.0,0.04,7.0,13.9,325,323,11.2,15.5,19.4,18.8,15.5,0.173,0.196,0.252,0.333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-05-05,Faro,Loulé,Loulé (São Sebastião),37.1025830001301,-8.06669200000043,50.0,2023-05-05T14:00,23.8,51,13.1,22.9,0.0,0.0,0.0,0.0,1,1017.1,1011.3,22,0,0,73,0.59,1.45,25.0,32.7,240,246,47.5,31.0,23.5,21.8,17.7,0.103,0.149,0.191,0.138,1,3600.0,900.7,775.0,125.6,885.4,900.7,1177.7,932.0,802.0,130.0,885.4,932.0,1218.7
2023,2023-05-05,Porto,Vila Nova de Gaia,Vila Nova de Gaia (Santa Marinha),41.1291020001305,-8.62588500022888,80.0,2023-05-05T16:00,19.0,63,11.9,18.6,0.0,0.0,0.0,0.0,1,1018.7,1009.2,27,0,0,90,0.38,0.8,12.0,15.4,249,249,30.6,22.1,17.6,16.4,13.8,0.239,0.223,0.273,0.371,1,3600.0,611.5,514.3,97.3,819.2,611.5,844.6,679.0,571.0,108.0,819.2,679.0,937.7
2023,2023-05-05,Porto,Vila Nova de Gaia,Olival,41.0523280000687,-8.52503499984741,176.0,2023-05-05T21:00,13.8,89,12.0,13.6,0.0,0.0,0.0,0.0,0,1018.1,997.0,0,0,0,0,0.0,0.18,5.4,10.8,184,217,9.0,17.8,18.4,16.6,13.4,0.231,0.179,0.24,0.37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-05-06,Aveiro,Arouca,Tropeço,40.9303399997287,-8.31173000017802,349.0,2023-05-06T17:00,18.1,71,12.8,16.9,0.0,0.0,0.0,0.0,0,1017.8,977.1,1,1,0,0,0.27,0.6,13.7,17.9,293,292,34.9,21.4,17.4,16.0,12.9,0.3,0.2,0.251,0.36,1,3600.0,422.6,341.3,81.3,735.3,422.6,624.2,499.0,403.0,96.0,735.3,499.0,737.0
2023,2023-05-06,Aveiro,Santa Maria da Feira,Guisande,40.9738070000543,-8.48189199977451,210.0,2023-05-06T17:00,18.4,74,13.6,17.6,0.0,0.0,0.0,0.0,0,1017.8,993.1,0,0,0,0,0.27,0.56,13.6,17.1,292,292,30.6,21.7,17.8,16.4,13.4,0.312,0.206,0.256,0.365,1,3600.0,427.2,346.6,80.5,744.3,427.2,626.2,504.0,409.0,95.0,744.3,504.0,738.9
2023,2023-05-07,Porto,Marco de Canaveses,Favões,41.1126990000407,-8.23076000001695,224.0,2023-05-07T17:00,21.0,64,13.9,20.7,0.0,0.0,0.0,0.0,0,1022.0,995.8,10,7,0,13,0.31,0.89,11.1,14.1,299,302,30.6,23.9,18.3,15.9,12.8,0.202,0.201,0.258,0.367,1,3600.0,433.1,356.0,77.1,764.9,433.1,625.5,511.0,420.0,91.0,764.9,511.0,737.9
2023,2023-05-07,Porto,Penafiel,Rio de Moinhos,41.1019444444444,-8.25777777777778,119.0,2023-05-07T17:00,20.6,65,13.8,19.9,0.0,0.0,0.0,0.0,0,1022.2,1008.2,3,1,0,8,0.31,0.84,13.2,16.8,299,301,32.8,24.1,19.0,16.7,13.6,0.234,0.189,0.25,0.366,1,3600.0,432.6,354.5,78.0,759.4,432.6,627.5,510.0,418.0,92.0,759.4,510.0,739.8
2023,2023-05-07,Lisboa,Cascais,Estoril,38.7039699999491,-9.37404300000932,48.0,2023-05-07T19:00,17.5,75,13.1,15.4,0.0,0.0,0.0,0.0,0,1021.4,1015.7,0,0,0,0,0.1,0.5,21.4,34.0,340,345,48.6,21.8,20.6,18.6,15.9,0.185,0.207,0.255,0.35,1,3600.0,66.3,40.8,25.4,422.0,66.3,130.1,133.0,82.0,51.0,422.0,133.0,261.2
2023,2023-05-08,Castelo Branco,Covilhã,Covilhã (São Pedro),40.278027999666,-7.47998300022549,477.0,2023-05-08T14:00,28.4,34,11.2,29.9,0.0,0.0,0.0,0.0,1,1021.9,968.4,27,1,0,86,0.65,2.53,6.5,8.0,267,275,23.4,33.4,20.9,17.7,13.1,0.092,0.139,0.183,0.355,1,3600.0,862.8,718.8,144.0,836.2,862.8,1154.8,893.0,744.0,149.0,836.2,893.0,1195.2
2023,2023-05-08,Porto,Lousada,Ordem,41.3,-8.29055555555555,343.0,2023-05-08T15:00,20.7,68,14.7,21.3,0.0,0.0,0.0,0.0,1,1024.5,984.6,38,9,0,99,0.44,0.78,14.1,18.0,285,286,31.3,22.7,17.2,15.2,12.3,0.299,0.323,0.276,0.37,1,3600.0,710.9,525.2,185.7,688.2,710.9,1025.3,758.0,560.0,198.0,688.2,758.0,1093.2
2023,2023-05-08,Faro,Albufeira,Albufeira,37.1019299999873,-8.23268399980333,65.0,2023-05-08T17:00,28.5,44,15.2,29.1,0.0,0.0,0.0,0.0,1,1020.0,1012.5,30,0,0,100,0.38,2.17,8.0,11.3,260,277,29.5,32.7,25.3,21.8,17.8,0.102,0.146,0.188,0.138,1,3600.0,412.6,316.8,95.8,679.7,412.6,626.1,491.0,377.0,114.0,679.7,491.0,745.1
2023,2023-05-08,Porto,Vila Nova de Gaia,Vila Nova de Gaia (Santa Marinha),41.1269799995422,-8.62614000002543,79.0,2023-05-08T19:00,17.1,86,14.6,16.6,0.0,0.0,0.0,0.0,2,1025.2,1015.7,77,56,0,88,0.07,0.28,13.6,19.5,323,322,32.4,20.1,18.6,16.5,13.9,0.305,0.306,0.272,0.37,1,3600.0,65.6,35.2,30.4,339.0,65.6,139.3,125.0,67.0,58.0,339.0,125.0,265.4
2023,2023-05-09,Porto,Paredes,Recarei,41.1597222222222,-8.4325,157.0,2023-05-09T00:00,16.6,89,14.8,17.3,0.0,0.0,0.0,0.0,3,1025.5,1006.7,100,100,0,100,0.0,0.21,6.1,8.7,310,312,18.0,18.9,19.1,16.5,13.5,0.242,0.206,0.241,0.368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-05-09,Faro,Tavira,Santa Maria Tavira,37.1863888888889,-7.62638888888889,46.0,2023-05-09T07:00,18.4,75,14.0,16.5,0.0,0.0,0.0,0.0,1,1021.2,1015.7,46,18,0,100,0.1,0.52,21.6,37.3,357,353,56.2,21.0,23.9,21.6,17.7,0.138,0.175,0.228,0.234,1,3600.0,182.8,97.5,85.3,337.4,182.8,388.0,120.0,64.0,56.0,337.4,120.0,254.7
2023,2023-05-09,Faro,Loulé,Loulé (São Clemente),37.1536699999703,-8.00581700007121,213.0,2023-05-09T10:00,25.4,43,11.7,22.7,0.0,0.0,0.0,0.0,1,1022.5,997.9,29,0,0,97,0.52,1.86,26.3,34.9,360,1,49.3,25.9,24.9,22.2,17.6,0.08,0.131,0.159,0.18,1,3600.0,748.4,591.1,157.3,751.2,748.4,1056.6,685.0,541.0,144.0,751.2,685.0,967.1
2023,2023-05-09,Portalegre,Nisa,Espírito Santo,39.4996520000034,-7.64331000010173,283.0,2023-05-09T13:00,25.8,40,11.0,24.1,0.0,0.0,0.0,0.0,2,1022.6,990.2,71,34,41,54,0.58,2.01,20.9,28.7,336,336,46.8,25.4,20.6,18.5,14.6,0.168,0.196,0.231,0.321,1,3600.0,769.4,502.0,267.4,546.3,769.4,1233.9,774.0,505.0,269.0,546.3,774.0,1241.3
2023,2023-05-10,Leiria,Castanheira de Pêra,Castanheira de Pêra,40.0034430000517,-8.21629000027975,533.0,2023-05-10T02:00,9.8,99,9.6,8.2,0.0,0.0,0.0,0.0,3,1024.4,960.9,100,95,0,98,0.0,0.01,10.0,18.4,339,343,26.6,13.5,17.4,15.8,12.3,0.147,0.185,0.264,0.367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-05-10,Lisboa,Cascais,São Domingos de Rana,38.7183899999989,-9.36245999972026,74.0,2023-05-10T10:00,19.2,46,7.2,15.2,0.0,0.0,0.0,0.0,1,1023.7,1014.9,24,0,0,79,0.42,1.22,27.4,38.9,1,3,57.2,19.7,18.9,18.5,15.9,0.172,0.205,0.253,0.349,1,3600.0,755.4,615.3,140.1,797.1,755.4,1036.0,690.0,562.0,128.0,797.1,690.0,946.3
2023,2023-05-10,Porto,Marco de Canaveses,Avessadas,41.1543179999457,-8.1868329999182,275.0,2023-05-10T11:00,17.5,49,6.6,16.6,0.0,0.0,0.0,0.0,1,1025.0,992.5,30,1,0,97,0.47,1.03,11.3,14.5,351,353,28.4,19.1,16.6,15.7,12.5,0.198,0.195,0.248,0.366,1,3600.0,877.8,742.0,135.8,860.0,877.8,1158.2,834.0,705.0,129.0,860.0,834.0,1100.3
2023,2023-05-10,Aveiro,Ílhavo,Ílhavo (São Salvador),40.583232000139,-8.6394230000178,45.0,2023-05-10T15:00,18.9,51,8.6,14.3,0.0,0.0,0.0,0.0,0,1022.9,1017.5,12,0,0,39,0.41,1.06,32.6,43.8,338,338,57.2,24.8,19.1,17.5,14.4,0.068,0.082,0.109,0.234,1,3600.0,655.3,358.6,296.7,463.6,655.3,1038.2,698.0,382.0,316.0,463.6,698.0,1105.8
2023,2023-05-10,Porto,Penafiel,Rãs,41.1775,-8.30972222222222,210.0,2023-05-10T15:00,20.4,42,6.9,18.6,0.0,0.0,0.0,0.0,0,1022.4,997.8,9,1,0,27,0.49,1.4,14.9,19.1,340,344,32.0,22.5,17.7,16.3,13.2,0.225,0.202,0.241,0.367,1,3600.0,727.3,520.9,206.5,677.6,727.3,1031.7,775.0,555.0,220.0,677.6,775.0,1099.3
2023,2023-05-10,Setúbal,Palmela,Marateca,38.5586111111111,-8.66416666666667,54.0,2023-05-10T16:00,24.9,26,4.2,19.7,0.0,0.0,0.0,0.0,1,1019.0,1012.7,30,0,0,100,0.56,2.32,29.0,38.4,343,345,54.4,31.2,21.7,19.4,16.1,0.049,0.052,0.098,0.178,1,3600.0,581.7,381.8,199.9,591.1,581.7,866.8,646.0,424.0,222.0,591.1,646.0,962.7
2023,2023-05-10,Santarém,Constância,Santa Margarida da Coutada,39.3727389997906,-8.27932200007968,170.0,2023-05-10T17:00,21.8,38,6.9,16.2,0.0,0.0,0.0,0.0,0,1019.6,999.8,9,0,0,31,0.42,1.62,33.2,43.3,337,339,55.8,30.9,21.7,19.2,15.6,0.042,0.058,0.104,0.218,1,3600.0,436.4,341.5,94.9,720.6,436.4,636.0,515.0,403.0,112.0,720.6,515.0,750.5
2023,2023-05-10,Porto,Lousada,Alvarenga,41.2939299996694,-8.2725779999627,343.0,2023-05-10T17:00,18.5,47,7.0,15.2,0.0,0.0,0.0,0.0,1,1021.7,981.6,31,2,0,98,0.33,1.13,17.8,24.2,339,342,35.6,20.2,16.8,15.4,12.4,0.267,0.305,0.276,0.369,1,3600.0,443.2,355.6,87.6,751.7,443.2,634.8,521.0,418.0,103.0,751.7,521.0,746.2
2023,2023-05-10,Faro,Loulé,Quarteira,37.098077000512,-8.05018000000053,44.0,2023-05-10T18:00,28.8,19,3.1,24.2,0.0,0.0,0.0,0.0,1,1015.4,1010.4,22,0,0,73,0.41,3.2,20.8,30.5,332,341,35.3,33.1,26.4,22.3,18.0,0.106,0.144,0.187,0.138,1,3600.0,230.6,161.7,69.0,580.5,230.6,373.8,311.0,218.0,93.0,580.5,311.0,504.0
2023,2023-05-10,Porto,Vila Nova de Gaia,Vila Nova de Gaia (Santa Marinha),41.1287849998474,-8.62564499961005,76.0,2023-05-10T18:00,15.8,72,10.7,11.3,0.0,0.0,0.0,0.0,1,1022.3,1013.2,31,1,0,99,0.17,0.5,32.4,46.5,334,335,61.6,19.4,18.0,16.6,14.1,0.287,0.295,0.271,0.369,1,3600.0,240.8,158.2,82.6,533.4,240.8,398.1,315.0,207.0,108.0,533.4,315.0,520.8
2023,2023-05-10,Porto,Vila Nova de Gaia,Olival,41.0613050005171,-8.51773000001907,189.0,2023-05-10T20:00,13.9,76,9.8,11.4,0.0,0.0,0.0,0.0,1,1022.3,999.6,26,0,0,88,0.05,0.38,16.8,30.2,332,338,35.3,18.1,18.2,16.4,13.4,0.241,0.243,0.251,0.372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,11.0,33.3,14.0,61.9
2023,2023-05-11,Faro,Tavira,Conceição,37.1522222222222,-7.59277777777778,35.0,2023-05-11T07:00,16.9,61,9.4,13.1,0.0,0.0,0.0,0.0,0,1015.4,1011.2,0,0,0,0,0.14,0.75,25.1,48.9,353,350,47.2,19.8,24.2,22.0,17.9,0.135,0.174,0.226,0.234,1,3600.0,198.9,113.0,85.9,384.2,198.9,394.7,132.0,75.0,57.0,384.2,132.0,261.9
2023,2023-05-11,Santarém,Constância,Santa Margarida da Coutada,39.3727389997906,-8.27932200007968,170.0,2023-05-11T12:00,24.7,26,4.0,21.8,0.0,0.0,0.0,0.0,0,1017.8,998.2,0,0,0,0,0.68,2.31,23.0,28.0,350,353,39.2,29.5,20.2,19.2,15.7,0.042,0.058,0.104,0.218,1,3600.0,953.3,827.5,125.8,895.4,953.3,1239.9,932.0,809.0,123.0,895.4,932.0,1212.1
2023,2023-05-11,Aveiro,Castelo de Paiva,Real,41.0136069997152,-8.27221899986267,200.0,2023-05-11T12:00,20.1,42,6.8,18.6,0.0,0.0,0.0,0.0,0,1021.5,998.0,1,1,0,0,0.56,1.37,18.1,23.1,13,15,39.2,20.8,16.5,16.6,13.6,0.18,0.185,0.249,0.36,1,3600.0,951.1,835.5,115.6,914.5,951.1,1225.6,930.0,817.0,113.0,914.5,930.0,1198.5
2023,2023-05-11,Santarém,Constância,Santa Margarida da Coutada,39.4564650000466,-8.30738399982452,32.0,2023-05-11T12:00,25.3,26,4.5,22.4,0.0,0.0,0.0,0.0,0,1018.0,1014.3,0,0,0,0,0.69,2.39,23.6,29.7,352,354,41.0,29.7,20.8,19.1,15.9,0.044,0.031,0.097,0.225,1,3600.0,952.3,827.5,124.8,895.9,952.3,1239.2,931.0,809.0,122.0,895.9,931.0,1211.5
2023,2023-05-11,Aveiro,Castelo de Paiva,Paraíso,41.0139269998338,-8.34625299983554,133.0,2023-05-11T14:00,22.0,38,7.0,20.2,0.0,0.0,0.0,0.0,0,1020.4,1004.8,6,7,0,0,0.59,1.65,19.7,25.4,15,16,40.0,23.2,17.4,16.9,14.0,0.21,0.197,0.238,0.367,1,3600.0,889.1,770.0,119.1,889.7,889.1,1161.1,918.0,795.0,123.0,889.7,918.0,1198.8
2023,2023-05-11,Bragança,Vinhais,Soeira,41.8535799998707,-6.9188999999894,715.0,2023-05-11T14:00,17.1,36,1.8,13.4,0.0,0.0,0.0,0.0,0,1020.4,938.7,3,3,0,0,0.52,1.26,24.2,32.2,342,344,52.2,20.8,15.3,14.3,10.6,0.145,0.182,0.249,0.346,1,3600.0,887.9,759.4,128.5,889.8,887.9,1144.9,919.0,786.0,133.0,889.8,919.0,1185.0
2023,2023-05-11,Porto,Paredes,Rebordosa,41.2174579999844,-8.4054199997584,283.0,2023-05-11T18:00,18.1,42,5.0,13.6,0.0,0.0,0.0,0.0,0,1019.8,986.6,0,0,0,0,0.27,1.21,22.7,33.8,358,360,46.1,20.3,17.3,15.8,13.0,0.238,0.24,0.259,0.368,1,3600.0,258.4,198.8,59.6,670.7,258.4,397.6,338.0,260.0,78.0,670.7,338.0,520.0
2023,2023-05-11,Porto,Vila Nova de Gaia,Vila Nova de Gaia (Santa Marinha),41.1274429999458,-8.62536499977112,74.0,2023-05-11T19:00,15.9,76,11.7,12.3,0.0,0.0,0.0,0.0,0,1020.5,1011.6,0,0,0,0,0.1,0.43,28.0,43.0,340,341,54.7,19.2,17.9,16.6,14.1,0.27,0.287,0.27,0.368,1,3600.0,80.8,51.9,28.9,461.4,80.8,150.8,148.0,95.0,53.0,461.4,148.0,276.2
2023,2023-05-12,Vila Real,Sabrosa,Paços,41.270002000067,-7.59348999977112,654.0,2023-05-12T11:00,15.5,39,1.6,11.9,0.0,0.0,0.0,0.0,1,1019.4,944.0,46,27,36,0,0.42,1.07,19.3,26.2,9,9,44.3,16.6,14.6,14.7,11.3,0.191,0.182,0.232,0.348,1,3600.0,799.6,605.2,194.4,696.7,799.6,1164.9,761.0,576.0,185.0,696.7,761.0,1108.7
2023,2023-05-12,Setúbal,Montijo,Canha,38.7924330001407,-8.62743799951341,82.0,2023-05-12T11:00,22.3,26,1.6,18.1,0.0,0.0,0.0,0.0,0,1017.3,1007.7,0,0,0,0,0.6,2.01,25.6,33.5,358,359,49.0,23.8,20.4,19.4,16.1,0.048,0.053,0.088,0.165,1,3600.0,895.9,767.3,128.6,873.4,895.9,1178.1,850.0,728.0,122.0,873.4,850.0,1117.7
2023,2023-05-12,Portalegre,Nisa,Amieira do Tejo,39.445769999822,-7.79817299948798,284.0,2023-05-12T13:00,24.0,24,2.0,22.7,0.0,0.0,0.0,0.0,0,1015.5,983.0,5,0,0,16,0.66,2.27,12.0,15.3,9,8,32.0,29.5,21.2,19.7,15.4,0.088,0.163,0.229,0.32,1,3600.0,962.7,839.4,123.3,908.0,962.7,1239.5,968.0,844.0,124.0,908.0,968.0,1246.4
2023,2023-05-12,Faro,Albufeira,Ferreiras,37.1394444444444,-8.23861111111111,108.0,2023-05-12T14:00,28.8,15,-0.3,25.3,0.0,0.0,0.0,0.0,0,1012.8,1000.5,0,0,0,0,0.79,3.37,22.8,30.4,344,346,47.5,30.4,23.7,21.7,17.6,0.118,0.132,0.16,0.162,1,3600.0,921.8,792.2,129.6,893.0,921.8,1189.4,953.0,819.0,134.0,893.0,953.0,1229.7
2023,2023-05-12,Santarém,Benavente,Samora Correia,38.905,-8.84416666666667,18.0,2023-05-12T14:00,23.3,31,5.2,19.4,0.0,0.0,0.0,0.0,0,1016.7,1014.6,8,0,0,28,0.65,1.98,30.1,41.7,345,348,60.5,25.8,20.5,19.7,16.4,0.216,0.281,0.301,0.336,1,3600.0,912.7,788.7,124.0,895.0,912.7,1181.6,942.0,814.0,128.0,895.0,942.0,1219.5
2023,2023-05-12,Setúbal,Palmela,Palmela,38.5734899997711,-8.835630999936,23.0,2023-05-12T15:00,24.0,30,5.4,19.7,0.0,0.0,0.0,0.0,0,1015.5,1012.8,0,0,0,0,0.63,2.09,31.0,41.0,340,343,59.0,29.4,21.0,19.0,15.9,0.06,0.048,0.077,0.173,1,3600.0,803.4,689.8,113.6,876.4,803.4,1055.3,856.0,735.0,121.0,876.4,856.0,1124.5
2023,2023-05-12,Braga,Vila Nova de Famalicão,Esmeriz,41.3721720001433,-8.51968999995126,86.0,2023-05-12T15:00,20.7,36,5.2,17.3,0.0,0.0,0.0,0.0,2,1018.8,1008.7,59,0,98,0,0.49,1.56,21.3,28.6,11,11,41.8,21.0,16.9,16.6,14.0,0.26,0.283,0.267,0.371,1,3600.0,684.8,482.8,202.0,624.7,684.8,1036.3,729.0,514.0,215.0,624.7,729.0,1103.2
2023,2023-05-12,Porto,Paços de Ferreira,Freamunde,41.3001769999994,-8.34535200013055,335.0,2023-05-12T16:00,18.6,36,3.2,13.8,0.0,0.0,0.0,0.0,0,1018.2,979.2,18,0,30,0,0.39,1.38,22.4,31.2,6,7,47.2,20.3,15.9,15.3,12.7,0.179,0.23,0.264,0.364,1,3600.0,510.2,297.1,213.1,463.9,510.2,858.7,565.0,329.0,236.0,463.9,565.0,950.9
2023,2023-05-12,Faro,Tavira,Conceição,37.1736111111111,-7.61138888888889,38.0,2023-05-12T17:00,28.6,15,-0.8,23.1,0.0,0.0,0.0,0.0,0,1010.7,1006.4,0,0,0,0,0.55,3.34,22.7,31.5,340,341,45.4,32.3,25.6,22.2,18.0,0.134,0.172,0.225,0.233,1,3600.0,434.2,345.0,89.2,735.9,434.2,628.6,516.0,410.0,106.0,735.9,516.0,747.1
2023,2023-05-12,Porto,Paços de Ferreira,Meixomil,41.2890750000212,-8.38922800011105,292.0,2023-05-12T18:00,17.2,43,4.5,12.7,0.0,0.0,0.0,0.0,0,1018.3,984.0,1,0,1,0,0.24,1.12,22.0,31.8,4,6,47.9,19.4,16.6,15.6,12.9,0.177,0.23,0.264,0.364,1,3600.0,230.8,146.5,84.3,489.3,230.8,401.3,301.0,191.0,110.0,489.3,301.0,523.4
2023,2023-05-12,Castelo Branco,Fundão,Fundão,40.1646799998813,-7.50416699992286,434.0,2023-05-12T19:00,17.9,27,-1.2,13.0,0.0,0.0,0.0,0.0,0,1015.9,965.7,0,0,0,0,0.2,1.49,18.4,27.9,31,29,41.8,23.3,20.7,18.1,13.7,0.094,0.159,0.227,0.351,1,3600.0,69.6,43.1,26.6,453.4,69.6,127.4,139.0,86.0,53.0,453.4,139.0,254.3
2023,2023-05-12,Porto,Vila Nova de Gaia,Pedroso,41.0599330001407,-8.54464799986945,140.0,2023-05-12T20:00,15.6,53,6.0,12.6,0.0,0.0,0.0,0.0,0,1019.2,1002.5,0,0,0,0,0.08,0.83,13.3,27.0,358,1,32.8,18.5,18.0,16.6,13.9,0.205,0.23,0.248,0.371,0,100.89,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,10.0,75.3,17.0,65.6
2023,2023-05-13,Faro,Silves,São Bartolomeu de Messines,37.2577777777778,-8.27472222222222,124.0,2023-05-13T03:00,15.1,50,4.9,10.5,0.0,0.0,0.0,0.0,0,1016.0,1001.2,0,0,0,0,0.11,0.86,23.1,39.0,2,5,40.3,19.2,24.3,22.2,17.9,0.111,0.133,0.158,0.171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-05-13,Faro,Silves,São Bartolomeu de Messines,37.2414070002238,-8.27614500045776,128.0,2023-05-13T04:00,14.7,49,4.1,10.1,0.0,0.0,0.0,0.0,0,1016.0,1000.7,0,0,0,0,0.11,0.85,22.0,38.1,5,8,40.7,18.7,24.0,22.2,17.9,0.111,0.133,0.158,0.171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-05-13,Porto,Vila Nova de Gaia,Pedroso,41.0676590000259,-8.55728000005086,124.0,2023-05-13T05:00,10.5,75,6.2,8.1,0.0,0.0,0.0,0.0,0,1021.1,1006.0,0,0,0,0,0.02,0.32,9.9,22.7,33,48,20.2,12.9,16.2,16.3,13.9,0.226,0.253,0.252,0.369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-05-13,Porto,Lousada,Ordem,41.3008333333333,-8.29,327.0,2023-05-13T14:00,19.0,41,5.3,16.6,0.0,0.0,0.0,0.0,2,1021.9,983.7,51,1,83,0,0.41,1.31,11.2,14.4,2,4,27.0,19.8,14.9,15.1,12.6,0.219,0.28,0.275,0.367,1,3600.0,605.3,259.5,345.7,299.6,605.3,1161.2,625.0,268.0,357.0,299.6,625.0,1199.0
2023,2023-05-13,Porto,Gondomar,São Pedro da Cova,41.166623000039,-8.51661799960666,151.0,2023-05-13T17:00,20.6,41,6.9,17.9,0.0,0.0,0.0,0.0,0,1020.6,1002.9,14,0,24,0,0.3,1.43,12.7,18.5,335,339,25.6,21.6,17.4,16.2,13.8,0.218,0.262,0.26,0.371,1,3600.0,348.3,189.5,158.8,392.7,348.3,646.9,408.0,222.0,186.0,392.7,408.0,757.7
2023,2023-05-13,Faro,Albufeira,Ferreiras,37.1283333333333,-8.2575,79.0,2023-05-13T18:00,26.4,13,-3.9,21.4,0.0,0.0,0.0,0.0,0,1016.0,1006.9,0,0,0,0,0.37,2.99,16.6,22.7,358,1,37.8,29.8,24.5,21.9,17.9,0.117,0.132,0.159,0.162,1,3600.0,247.0,179.7,67.4,625.1,247.0,385.2,330.0,240.0,90.0,625.1,330.0,514.5
2023,2023-05-13,Viseu,Viseu,Campo,40.6905555555556,-7.91833333333333,511.0,2023-05-13T18:00,20.1,23,-1.8,15.4,0.0,0.0,0.0,0.0,0,1019.3,960.7,0,0,0,0,0.29,1.81,15.5,20.2,360,2,31.3,25.6,19.0,16.6,13.0,0.078,0.177,0.253,0.358,1,3600.0,259.8,199.6,60.2,678.8,259.8,394.0,341.0,262.0,79.0,678.8,341.0,517.2
2023,2023-05-13,Porto,Vila Nova de Gaia,Pedroso,41.0640600003137,-8.5583300002416,134.0,2023-05-13T18:00,17.6,69,11.8,14.7,0.0,0.0,0.0,0.0,0,1020.8,1004.9,0,0,0,0,0.2,0.63,23.9,39.8,326,331,45.7,20.1,17.5,16.1,13.8,0.217,0.249,0.254,0.368,1,3600.0,258.5,193.1,65.4,635.3,258.5,407.4,336.0,251.0,85.0,635.3,336.0,529.5
2023,2023-05-13,Aveiro,Vale de Cambra,Macieira de Cambra,40.8633600001865,-8.37275699986352,345.0,2023-05-13T19:00,16.0,70,10.6,13.7,0.0,0.0,0.0,0.0,0,1020.6,980.0,0,0,0,0,0.1,0.54,17.1,31.2,335,338,38.2,19.3,17.0,15.5,13.2,0.174,0.226,0.275,0.366,1,3600.0,82.5,52.8,29.7,461.8,82.5,153.1,150.0,96.0,54.0,461.8,150.0,278.6
2023,2023-05-13,Setúbal,Alcácer do Sal,Santa Maria do Castelo,38.4011111111111,-8.51777777777778,16.0,2023-05-13T20:00,19.9,40,5.7,15.1,0.0,0.0,0.0,0.0,0,1019.0,1017.1,0,0,0,0,0.19,1.4,25.0,39.9,342,343,52.2,25.3,22.5,19.9,16.7,0.051,0.07,0.093,0.168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,9.0,45.9,13.0,57.9
