year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation
2018,2018-07-12,Lisboa,Alenquer,Alenquer (Santo Estêvão),QUINTA DE SANTA TERESA (Casal da Jacinta),39.0479660002391,-9.00984500037299,Desconhecida,108.0,2018-07-12T11:00,24.0,58,15.4,23.9,0.0,0.0,0.0,0.0,1,1015.8,1003.3,46,51,0,0,0.49,1.24,20.3,25.0,340,342,40.7,26.4,23.6,22.0,17.6,0.103,0.182,0.256,0.244,1,3600.0,788.4,576.0,212.4,650.1,788.4,1172.5,746.0,545.0,201.0,650.1,746.0,1109.5
2018,2018-07-12,Lisboa,Vila Franca de Xira,Vialonga,Casal dos Estanques (Casal do Rigago),38.8802549997965,-9.07816399998135,NC,127.0,2018-07-12T15:00,21.8,69,15.8,20.7,0.0,0.0,0.0,0.0,3,1016.0,1001.2,90,99,0,2,0.33,0.82,21.2,27.6,318,320,43.2,27.5,23.8,22.3,17.1,0.111,0.183,0.239,0.043,1,1865.05,474.4,101.3,373.1,122.2,474.4,1097.6,501.0,107.0,394.0,122.2,501.0,1159.1
2018,2018-07-12,Lisboa,Sintra,Rio de Mouro,R ELIAS GARCIA (IC19 (IC19) Km 13),38.7774910004934,-9.32783800019158,Desconhecida,132.0,2018-07-12T21:00,16.9,93,15.7,16.4,0.0,0.0,0.0,0.0,0,1015.9,1000.2,4,4,0,0,0.0,0.14,16.5,28.8,328,331,37.4,20.5,21.6,19.8,16.6,0.182,0.226,0.284,0.351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2018-07-12,Lisboa,Sintra,Rio de Mouro,AV PEDRO ALVARES CABRAL 6 RIO_MOURO RIO_MOURO LSB#SINTRA 2635: ESTE (Rio de Mouro-Estação),38.7830840004815,-9.32190600024329,Desconhecida,148.0,2018-07-12T22:00,16.5,94,15.5,16.0,0.0,0.0,0.0,0.0,0,1016.0,998.4,1,1,0,0,0.0,0.12,15.6,28.2,331,333,33.8,19.6,21.4,19.7,16.5,0.182,0.226,0.284,0.351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2018-07-12,Lisboa,Sintra,Rio de Mouro,Rua Elias Garcia (Rio de Mouro-Estação),38.7830840004815,-9.32190600024329,NC,148.0,2018-07-12T23:00,16.4,95,15.6,16.3,0.0,0.0,0.0,0.0,0,1015.9,998.3,12,13,0,0,0.0,0.09,13.7,25.5,325,329,32.0,19.0,21.2,19.7,16.5,0.182,0.226,0.284,0.351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2018-07-13,Lisboa,Sintra,Rio de Mouro,VIA EN249 4 (Rio de Mouro-Estação),38.7830840004815,-9.32190600024329,Desconhecida,148.0,2018-07-13T00:00,16.7,97,16.2,16.8,0.0,0.0,0.0,0.0,1,1016.3,998.8,36,40,0,0,0.0,0.06,14.2,26.0,324,329,28.1,19.2,21.3,19.7,16.5,0.182,0.226,0.285,0.351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2018-07-13,Lisboa,Loures,Loures,Quinta da Peça (Migarrinhos),38.8536100000805,-9.21582999971178,NC,156.0,2018-07-13T15:00,22.1,70,16.4,22.5,0.0,0.0,0.0,0.0,3,1017.0,998.8,84,93,0,0,0.36,0.79,13.1,17.1,279,277,34.2,25.1,21.5,20.3,16.8,0.162,0.209,0.277,0.303,1,3600.0,543.7,299.3,244.4,360.7,543.7,1098.2,574.0,316.0,258.0,360.7,574.0,1159.5
2018,2018-07-13,Lisboa,Loures,Camarate,Prior-Velho (Bairro de São Francisco),38.7905600002077,-9.13222000016106,NC,101.0,2018-07-13T18:00,20.9,66,14.4,20.1,0.0,0.0,0.0,0.0,0,1016.8,1005.0,1,1,0,0,0.23,0.83,15.6,21.1,278,278,36.0,25.1,22.7,20.9,17.3,0.162,0.203,0.264,0.292,1,3600.0,269.0,154.5,114.5,422.4,269.0,484.1,336.0,193.0,143.0,422.4,336.0,604.7
2018,2018-02-11,Lisboa,Torres Vedras,Torres Vedras (Santa Maria do Castelo e São Miguel),Casas Novas (Moinho do Firmo),39.0629880004459,-9.25380700005425,NC,94.0,2018-02-11T19:00,11.8,98,11.6,9.9,0.2,0.2,0.0,0.0,51,1024.6,1013.1,39,43,0,0,0.01,0.02,16.3,27.9,292,295,30.2,11.8,11.2,10.8,13.7,0.3,0.274,0.27,0.265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2018,2018-07-16,Lisboa,Cascais,São Domingos de Rana,Rua Amadeu Melin (Bairro da Tojeira),38.7272730000814,-9.33169500033061,Desconhecida,105.0,2018-07-16T15:00,23.1,63,15.8,23.4,0.0,0.0,0.0,0.0,0,1020.9,1008.6,0,0,0,0,0.49,1.04,20.5,27.1,326,331,46.8,26.5,21.6,20.2,17.3,0.213,0.218,0.279,0.295,1,3600.0,762.4,559.7,202.7,675.4,762.4,1097.1,805.0,591.0,214.0,675.4,805.0,1158.4
