ano,codigo_sgif,tipo,distrito,concelho,freguesia,local,ine,x,y,data_alerta,hora_alerta,data_extincao,hora_extincao,data_primeira_intervencao,hora_primeira_intervencao,fonte_alerta,nut,area_povoamento,area_mato,area_agricola,area_pov_mato,area_total,reacendimento,queimada,falso_alarme,fogacho,incendio,agricola,perimetro,aps,causa,tipo_causa,LAT,LON
2010,DM2101786,Florestal,Porto,Vila Nova de Gaia,Vilar de Andorinho,R. CATAZENA (VILAR DE ANDORINHO),131723,163082.0,459574.0,2010-07-20,16:36:00,2010-07-20,18:46:00,2010-07-20,16:42:00,Populares,PT11040923,0.02,0.0,0.0,0.02,0.02,0,0,0,1,0,0,,,,,41.097637950000006,-8.568625067986972
2010,RO310277,Florestal,Setúbal,Sesimbra,Quinta do Conde,Rua Marques de Pombal,151103,114903.0,165364.0,2010-06-23,21:35:00,2010-06-23,22:20:00,2010-06-23,21:42:00,Populares,PT13030803,0.0025,0.0,0.0,0.0025,0.0025,0,0,0,1,0,0,,,610.0,Desconhecida,38.5512344,-9.0530777
2010,DM210754,Florestal,Porto,Baião,Campelo,Freixieiro,130202,202662.0,462363.0,2010-06-20,15:35:00,2010-06-20,16:20:00,2010-06-20,15:40:00,Populares,PT11050202,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,,,41.16536145,-8.037270901747142
2010,BL3101054,Florestal,Aveiro,Espinho,Anta,A29 (GUETIM),10701,160300.0,449729.0,2010-07-19,15:59:00,2010-07-19,16:55:00,2010-07-19,16:07:00,Populares,PT11040101,0.0,0.0005,0.0,0.0005,0.0005,0,0,0,1,0,0,,,6.0,Desconhecida,41.004343000000006,-8.6180921214257
2010,DM210310,Florestal,Porto,Penafiel,Valpedre,MESAO FRIO (Mesão Frio),131136,184333.0,463546.0,2010-05-05,02:19:00,2010-05-05,03:27:00,2010-05-05,02:24:00,Populares,PT11051336,0.0,0.08,0.0,0.08,0.08,0,0,0,1,0,0,,,,,41.1346994,-8.3081701
2010,DM2101790,Florestal,Porto,Vila Nova de Gaia,Canelas,R. PINHEIRO MANSO (Rua do Pinheiro Manso),131703,164310.0,451991.0,2010-07-20,17:50:00,2010-07-20,20:02:00,2010-07-20,18:00:00,Populares,PT11040903,0.01,0.0,0.0,0.01,0.01,0,0,0,1,0,0,,,,,41.0702729,-8.5915531
2010,DM21010,Florestal,Porto,Marco de Canaveses,Soalhães,L.LARDOSA (Lardosa),130722,203760.0,467255.0,2010-03-12,20:02:00,2010-03-12,22:00:00,2010-03-12,20:20:00,Populares,PT11050922,0.0,0.1,0.0,0.1,0.1,0,0,0,1,0,0,,,,,41.1743902,-8.0886841
2010,BL310421,Florestal,Aveiro,Santa Maria da Feira,Romariz,Carvalhal (Rua do Espadanal),10922,168630.0,443145.0,2010-06-05,20:25:00,2010-06-05,22:15:00,2010-06-05,20:35:00,Populares,PT11060222,0.025,0.0,0.0,0.025,0.025,1,0,0,1,0,0,,,,,40.9623033,-8.4383638
2010,RO210288,Florestal,Lisboa,Amadora,Falagueira,RUA PRINCIPAL - QTA DA LAJE (Rua Principal),111505,106147.0,198025.0,2010-06-20,23:06:00,2010-06-21,01:42:00,2010-06-20,23:11:00,Populares,PT13020105,0.0,0.02,0.0,0.02,0.02,0,0,0,1,0,0,,,610.0,Desconhecida,38.7632736,-9.2215285
2010,DM2102910,Florestal,Porto,Marco de Canaveses,Vila Boa de Quires,RIBEIRA DE CASTRO (Barca da Ribeira),130731,190271.0,458940.0,2010-07-31,17:32:00,2010-07-31,19:00:00,2010-07-31,17:34:00,Populares,PT11050931,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,,,41.2028475,-8.2047635
2010,DM2102894,Florestal,Porto,Marco de Canaveses,Vila Boa de Quires,Gaia,130731,193934.0,469954.0,2010-07-31,15:28:00,2010-08-01,04:52:00,2010-07-31,15:30:00,Populares,PT11050931,0.0,0.1,0.0,0.1,0.1,0,0,0,1,0,0,,,,,41.2028475,-8.2047635
2010,DM2102850,Florestal,Porto,Marco de Canaveses,Vila Boa de Quires,Vilarelho,130731,193262.0,469964.0,2010-07-31,03:35:00,2010-07-31,07:28:00,2010-07-31,03:50:00,Populares,PT11050931,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,,,41.2028475,-8.2047635
