year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation
2013,2013-08-10,Viseu,Nelas,Senhorim,SÃO JOÃO DO MONTE,40.5233289999432,-7.79325499958462,Desconhecida,412.0,2013-08-10T22:00,26.8,39,11.7,27.0,0.0,0.0,0.0,0.0,0,1016.8,970.4,0,0,0,0,0.01,2.16,2.2,5.9,261,317,11.5,27.6,27.9,22.4,18.5,0.074,0.15,0.232,0.343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2013-08-11,Viseu,Vila Nova de Paiva,Fráguas,FRÁGUAS,40.8411580000983,-7.77741399976942,Desconhecida,674.0,2013-08-11T04:00,18.7,56,9.8,17.2,0.0,0.0,0.0,0.0,0,1016.2,939.7,0,0,0,0,0.05,0.95,10.0,14.0,64,67,18.0,19.5,24.0,20.2,16.5,0.1,0.141,0.213,0.334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2013-08-11,Viseu,Cinfães,São Cristovão de Nogueira,SÃO CRISTÓVÃO DA NOGUEIRA,41.0731220001645,-8.1248020002577,Desconhecida,334.0,2013-08-11T11:00,32.0,29,11.5,33.4,0.0,0.0,0.0,0.0,0,1015.0,977.9,0,0,0,0,0.59,3.4,4.3,5.5,156,148,24.8,31.7,23.9,20.5,17.2,0.099,0.144,0.218,0.336,1,3600.0,838.1,735.3,102.8,882.1,838.1,1110.1,791.0,694.0,97.0,882.1,791.0,1047.7
2013,2013-08-11,Viseu,Viseu,Bodiosa,Aval,40.7182669999864,-8.00530400011275,Reacendimento,479.0,2013-08-11T12:00,33.7,25,11.0,35.6,0.0,0.0,0.0,0.0,0,1015.4,962.9,0,0,0,0,0.68,3.92,4.0,5.0,207,201,20.9,35.3,25.1,21.0,17.3,0.098,0.137,0.201,0.328,1,3600.0,914.2,810.5,103.7,908.6,914.2,1187.9,890.0,789.0,101.0,908.6,890.0,1156.5
2013,2013-08-11,Viseu,Viseu,São Salvador,VILDEMOINHOS,40.6440630001492,-7.94211199972365,Desconhecida,472.0,2013-08-11T12:00,34.3,21,8.7,35.5,0.0,0.0,0.0,0.0,0,1015.4,963.8,0,0,0,0,0.68,4.27,4.0,5.0,207,201,20.9,36.0,25.5,21.2,17.5,0.092,0.153,0.231,0.343,1,3600.0,914.0,810.3,103.7,907.5,914.0,1189.0,890.0,789.0,101.0,907.5,890.0,1157.8
2013,2013-08-11,Viseu,Vila Nova de Paiva,Touro,povoa,40.8950949997372,-7.74864699999491,Desconhecida,786.0,2013-08-11T19:00,28.6,38,12.9,27.5,0.0,0.0,0.0,0.0,0,1013.2,927.6,3,0,5,0,0.2,2.42,13.8,23.1,277,281,32.8,30.6,25.6,19.8,16.0,0.124,0.137,0.198,0.34,1,3600.0,61.7,39.8,21.9,421.5,61.7,125.7,124.0,80.0,44.0,421.5,124.0,252.8
2013,2013-08-11,Viseu,Mangualde,Espinho,Vila Nova de Espinho,40.5493790001339,-7.77187400023143,Desconhecida,460.0,2013-08-11T22:00,25.1,55,15.3,26.3,0.0,0.0,0.0,0.0,0,1015.5,963.6,0,0,0,0,0.02,1.45,4.4,5.4,261,262,11.9,27.4,28.4,22.5,18.4,0.078,0.151,0.231,0.343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2013-08-11,Viseu,Vila Nova de Paiva,Fráguas,FRÁGUAS,40.8411580000983,-7.77741399976942,Desconhecida,674.0,2013-08-11T13:00,33.5,23,9.2,34.8,0.0,0.0,0.0,0.0,0,1014.7,941.8,0,0,0,0,0.73,4.0,5.7,7.1,235,229,22.7,36.0,24.4,20.2,16.6,0.1,0.141,0.213,0.334,1,3600.0,933.4,830.6,102.8,925.8,933.4,1194.8,935.0,832.0,103.0,925.8,935.0,1196.8
2013,2013-08-11,Viseu,Mangualde,Chãs de Tavares,Vila Seca,40.6292219999101,-7.60628999974993,Reacendimento,686.0,2013-08-11T15:00,35.4,16,5.7,35.0,0.0,0.0,0.0,0.0,0,1013.4,939.8,0,0,0,0,0.67,4.83,6.8,8.4,252,250,22.7,41.9,26.8,21.7,17.6,0.075,0.151,0.231,0.342,1,3600.0,773.5,681.5,92.0,895.8,773.5,1013.2,824.0,726.0,98.0,895.8,824.0,1079.4
2013,2013-08-11,Viseu,São João da Pesqueira,São João da Pesqueira,Vale de Açor,41.1565409999424,-7.43260800043742,Reacendimento,597.0,2013-08-11T16:00,35.0,18,6.8,34.5,0.0,0.0,0.0,0.0,0,1012.8,948.3,0,0,0,0,0.52,4.63,4.0,5.2,260,258,16.2,39.3,27.2,21.7,17.3,0.128,0.151,0.175,0.328,1,3600.0,618.0,536.0,82.0,857.9,618.0,832.1,686.0,595.0,91.0,857.9,686.0,923.7
2013,2013-08-11,Viseu,Mangualde,Mangualde,Pinheiro de Baixo,40.5926850001017,-7.79881200048659,Desconhecida,459.0,2013-08-11T18:00,31.7,32,13.0,30.5,0.0,0.0,0.0,0.0,0,1013.6,963.0,0,0,0,0,0.35,3.17,14.5,19.9,289,290,39.2,35.4,27.8,21.7,17.8,0.085,0.152,0.232,0.343,1,3600.0,235.1,181.6,53.5,639.3,235.1,378.3,312.0,241.0,71.0,639.3,312.0,502.1
