ano,codigo_sgif,tipo,distrito,concelho,freguesia,local,ine,x,y,data_alerta,hora_alerta,data_extincao,hora_extincao,data_primeira_intervencao,hora_primeira_intervencao,fonte_alerta,nut,area_povoamento,area_mato,area_agricola,area_pov_mato,area_total,reacendimento,queimada,falso_alarme,fogacho,incendio,agricola,perimetro,aps,causa,tipo_causa,LAT,LON
2010,DM2101092,Florestal,Porto,Valongo,Alfena,SERRA AMARELA (Serra de Pias),131501,172004.0,464624.0,2010-07-01,14:59:00,2010-07-01,17:42:00,2010-07-01,15:05:00,Populares,PT11040701,0.5,0.0,0.0,0.5,0.5,0,0,0,1,0,0,,,,,41.237635,-8.5277489
2010,RO210521,Florestal,Lisboa,Sintra,Casal de Cambra,CASAL DE CAMBRA,111115,98495.0,206800.0,2010-07-10,14:02:00,2010-07-10,14:40:00,2010-07-10,14:15:00,Populares,PT13020615,0.0,0.0005,0.0,0.0005,0.0005,0,0,0,1,0,0,,,610.0,Desconhecida,38.79718845,-9.228319927517482
2010,BL410298,Florestal,Leiria,Leiria,Monte Redondo,Morganiças,100917,137343.0,329370.0,2010-07-28,01:18:00,2010-07-28,02:35:00,2010-07-28,01:27:00,Populares,PT12030217,0.003,0.0,0.0,0.003,0.003,0,0,0,1,0,0,,,610.0,Desconhecida,39.8951806,-8.833845
2010,DM2101366,Florestal,Porto,Baião,Baião (santa Leocádia),Cruzeiro,130214,213496.0,469843.0,2010-07-08,00:30:00,2010-07-08,01:56:00,2010-07-08,00:44:00,Populares,PT11050214,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,,,,41.1169867,-8.0905629
2010,RO210525,Florestal,Lisboa,Sintra,Agualva,Avenida Santa Maria,111118,98988.0,200987.0,2010-07-10,15:09:00,2010-07-10,15:45:00,2010-07-10,15:14:00,Populares,PT13020618,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,610.0,Desconhecida,38.778493,-9.295576
2010,DM2101975,Florestal,Porto,Paços de Ferreira,Eiriz,LUG. S. GONÇALO (SANFINS DE FERREIRA),130904,180072.0,483814.0,2010-07-24,14:40:00,2010-07-24,15:41:00,2010-07-24,14:50:00,Populares,PT11051104,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,41.3136814,-8.3626928
2010,DM2101487,Florestal,Porto,Santo Tirso,Monte Córdova,MONTE SRª ASSUNÇÃO (Bouças do Monte),131413,170630.0,484324.0,2010-07-11,12:39:00,2010-07-11,15:22:00,2010-07-11,12:43:00,Populares,PT11030413,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,,,41.3164414,-8.4320306
2010,DM2102608,Florestal,Porto,Marco de Canaveses,Alpendurada e Matos,BARRAL DE BAIXO (BARRAGEM),130701,191368.0,456958.0,2010-07-29,09:25:00,2010-07-29,14:25:00,2010-07-29,09:32:00,Populares,PT11050901,0.1,0.1,0.0,0.2,0.2,0,0,0,1,0,0,,,6.0,Desconhecida,41.0974681,-8.261341153376204
2010,DM2101526,Florestal,Porto,Marco de Canaveses,Vila Boa do Bispo,LG. S. DOMINGOS (BANHO E CARVALHOSA),130730,197440.0,474255.0,2010-07-12,13:49:00,2010-07-12,15:41:00,2010-07-12,13:50:00,Populares,PT11050930,0.0,0.06,0.0,0.06,0.06,0,0,0,1,0,0,,,,,41.1332787,-8.2097194
2010,DM410575,Florestal,Braga,Celorico de Basto,Borba de Montanha,QUINTELA (BORBA MONTANHA) (Quintela),30503,208799.0,491754.0,2010-07-01,01:29:00,2010-07-01,03:10:00,2010-07-01,01:50:00,Populares,PT11050503,0.03,0.0,0.0,0.03,0.03,0,0,0,1,0,0,,,,,41.3854212,-8.0916897
2010,DM410991,Florestal,Braga,Barcelos,Palme,L. GOLDRES (PALME) (BALUGÃES),30255,157305.0,519264.0,2010-07-27,15:21:00,2010-07-27,20:00:00,2010-07-27,15:25:00,Populares,PT11020255,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,,,41.5875033,-8.7156003
