DISTRITO,TIPO,ANO,AREAPOV,AREAMATO,AREAAGRIC,AREATOTAL,REACENDIMENTOS,QUEIMADA,FALSOALARME,FOGACHO,INCENDIO,AGRICOLA,NCCO,NOMECCO,DATAALERTA,HORAALERTA,LOCAL,CONCELHO,FREGUESIA,FONTEALERTA,INE,X,Y,DIA,MES,HORA,OPERADOR,PERIMETRO,APS,CAUSA,TIPOCAUSA,DHINICIO,DHFIM,DURACAO,HAHORA,DATAEXTINCAO,HORAEXTINCAO,DATA1INTERVENCAO,HORA1INTERVENCAO,QUEIMA,LAT,LON,CAUSAFAMILIA,TEMPERATURA,HUMIDADERELATIVA,VENTOINTENSIDADE,VENTOINTENSIDADE_VETOR,VENTODIRECAO_VETOR,PRECEPITACAO,FFMC,DMC,DC,ISI,BUI,FWI,DSR,THC,MODFARSITE,ALTITUDEMEDIA,DECLIVEMEDIO,HORASEXPOSICAOMEDIA,DENDIDADERV,COSN5VARIEDADE,AREAMANCHAMODFARSITE,AREASFICHEIROS_GNR,AREASFICHEIROS_GTF,FICHEIROIMAGEM_GNR,AREASFICHEIROSHP_GTF,AREASFICHEIROSHPXML_GTF,AREASFICHEIRODBF_GTF,AREASFICHEIROPRJ_GTF,AREASFICHEIROSBN_GTF,AREASFICHEIROSBX_GTF,AREASFICHEIROSHX_GTF,AREASFICHEIROZIP_SAA
Porto,Florestal,2022,0.03,0.0,0.0,0.03,0,0,0,1,0,0,2022130097494,13,07-06-2022,19:45,Trv Eng. Adelino Amaro da Costa (Rua de Lavadores),Vila Nova de Gaia,Olival,112,131711,165300,453099,7,6,19,1990777,,,610.0,Desconhecida,07-06-2022 19:45:00,07-06-2022 20:17:00,32,0.03,07-06-2022,20:17,07-06-2022,20:00,0,41.0462659994761,-8.54584600024753,Indeterminadas,19.6589,73.4917779683555,11.2489665309257,2.68423539068191,303.0,0.0,82.7705613451893,11.1380139577085,174.618214590002,2.61423854101466,19.2123767283964,4.10924725003162,0.331839536100033,,,207.93,13.2058,,732.821,17.84,,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.32,0.0,0.32,0,0,0,1,0,0,2022130098729,13,09-06-2022,16:43,ER319 (ER319) Km 38,Penafiel,Capela,112,131106,183505,459074,9,6,16,2195347,,,6.0,Desconhecida,09-06-2022 16:43:00,09-06-2022 17:19:00,36,0.32,09-06-2022,17:19,09-06-2022,17:10,0,41.1005555555556,-8.32944444444444,Indeterminadas,25.9733,62.6752342860487,13.7169084676063,3.99576712054378,340.0,0.0,76.955064982527,10.4509450622967,139.056784331738,1.35802091948158,17.5958146116865,1.52084800851181,0.05712954876072,,223.0,421.353,9.54507,,294.428,8.2,2409.43,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.02,0.0,0.02,0,0,0,1,0,0,2022130098753,13,09-06-2022,17:11,Lugar Linhares (Soutelo),Lousada,Sousela,Populares,130524,184186,480682,9,6,17,2195394,,,610.0,Desconhecida,09-06-2022 17:11:00,09-06-2022 17:57:00,46,0.02,09-06-2022,17:57,09-06-2022,17:19,0,41.2952119996813,-8.32192700015174,Indeterminadas,25.5794,65.1063655710697,14.0998869313664,3.91663525871289,330.0,0.0,74.199671159492,9.34326090811614,127.506449387447,1.04477407687385,15.7933141506203,0.818718562524121,0.0190904959802657,,223.0,327.589,21.9612,,332.963,25.23,73.8546,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.1,0.0,0.1,0,0,0,1,0,0,2022130098852,13,09-06-2022,20:05,Lugar de lavadouro (Barreiro),Marco de Canaveses,Paços de Gaiolo,Populares,130713,201499,459099,9,6,20,1970547,,,610.0,Desconhecida,09-06-2022 20:05:00,09-06-2022 21:47:00,102,0.1,09-06-2022,21:47,09-06-2022,20:25,0,41.1010339999861,-8.115275999705,Indeterminadas,21.4885,81.3224482758863,7.33183342441816,1.98032404426501,324.0,0.0,81.3191610709459,11.6446671822565,139.773872519412,1.97088788095296,19.2748321932761,2.96103182338348,0.185790347356949,,,256.953,29.5115,,240.231,25.92,,,,,,,,,,,,
Porto,Florestal,2022,0.004,0.01,0.0,0.014,0,0,0,1,0,0,2022130098989,13,10-06-2022,01:37,Lg. S. Gens (Mulgueiras),Trofa,Bougado (Santiago),Populares,131802,160889,484415,10,6,1,2195383,,,610.0,Desconhecida,10-06-2022 01:37:00,10-06-2022 02:50:00,73,0.014,10-06-2022,02:50,10-06-2022,01:47,0,41.3280300002628,-8.60030500001378,Indeterminadas,19.7829,85.3677257498924,14.1344253461955,3.79825347173455,0.0,0.0,83.2038825428751,11.8506342253486,167.379991005078,3.70820090937093,20.1369830854772,6.04617721108452,0.657339980404723,,232.0,51.975,6.34262,,575.057,21.15,5.23355,http://fogos.icnf.pt/sgif2010/ficheiroskml/0098989 ok.kml,,,,,,,,,,
Porto,Florestal,2022,0.0,0.01,0.0,0.01,0,0,0,1,0,0,2022130099026,13,10-06-2022,05:44,Lg. Ribeiro (ED105-2 (ED105-2) Km 12),Santo Tirso,Guimarei,112,131410,169214,481921,10,6,5,2195473,,,6.0,Desconhecida,10-06-2022 05:44:00,10-06-2022 06:31:00,47,0.01,10-06-2022,06:31,10-06-2022,06:05,0,41.3059349997838,-8.5007480000125,Indeterminadas,18.426,89.715782908798,12.1759526931143,3.53759495783596,0.0,0.0,83.2038825428751,11.8506342253486,167.379991005078,3.70820090937093,20.1369830854772,6.04617721108452,0.657339980404723,,,62.6987,8.79032,,488.566,27.5,,,,,,,,,,,,
Porto,Florestal,2022,0.19,0.0,0.0,0.19,0,0,0,1,0,0,2022130099033,13,10-06-2022,06:37,Lg. Monte (Alto dos Cantoneiros),Trofa,Covelas,112,131806,168391,480735,10,6,6,2195383,,,610.0,Desconhecida,10-06-2022 06:37:00,10-06-2022 06:45:00,8,0.19,10-06-2022,06:45,10-06-2022,06:40,0,41.2952250003815,-8.5105099995931,Indeterminadas,18.526,89.8816174706748,13.2968612813483,3.69357257815231,0.0,0.0,83.2038825428751,11.8506342253486,167.379991005078,3.70820090937093,20.1369830854772,6.04617721108452,0.657339980404723,,223.0,97.6006,20.3084,,518.931,27.01,59.7077,http://fogos.icnf.pt/sgif2010/ficheiroskml/0099033.kml,,,,,,,,,,
Porto,Florestal,2022,0.919975711643696,0.0,0.0,0.919975711643696,0,0,0,1,0,0,2022130099247,13,10-06-2022,12:37,Lg. Monte Frade (Aveleda),Penafiel,Pinheiro,Populares,131126,186070,460641,10,6,12,2195347,,,6.0,Desconhecida,10-06-2022 12:37:00,10-06-2022 14:17:00,100,0.919975711643696,10-06-2022,14:17,10-06-2022,12:50,0,41.1147939999898,-8.29898200035095,Indeterminadas,27.9744,50.2659263781099,6.39462282141518,2.51332712695321,348.0,0.0,86.4637507622581,14.2577407521033,147.496176331738,3.56794151025851,22.9655583566967,6.31264528226849,0.709484738287312,,,170.002,12.3791,,181.893,24.92,,http://fogos.icnf.pt/sgif2010/ficheiroskml/inc jugueiros.kmz,,,,,,,,,,
Porto,Florestal,2022,0.0,0.006,0.0,0.006,0,0,0,1,0,0,2022130099357,13,10-06-2022,16:02,Paradela (Bouça Nova),Trofa,Covelas,112,131806,167486,482350,10,6,16,2195383,,,610.0,Desconhecida,10-06-2022 16:02:00,10-06-2022 16:46:00,44,0.006,10-06-2022,16:46,10-06-2022,16:16,0,41.3097299999661,-8.52140300008986,Indeterminadas,24.8202,70.9268844354941,19.8704039226709,5.51955664518637,336.0,0.0,83.2038825428751,11.8506342253486,167.379991005078,3.70820090937093,20.1369830854772,6.04617721108452,0.657339980404723,,,156.961,21.6698,,551.456,10.57,,,,,,,,,,,,
Porto,Florestal,2022,0.014,0.0,0.0,0.014,0,0,0,1,0,0,2022130099358,13,10-06-2022,15:59,Seixinho (Furnas),Trofa,Covelas,Populares,131806,164598,480807,10,6,15,2195383,,,610.0,Desconhecida,10-06-2022 15:59:00,10-06-2022 16:16:00,17,0.014,10-06-2022,16:16,10-06-2022,16:04,0,41.2957150003645,-8.55579699993134,Indeterminadas,25.0585,69.3922748257312,19.8507950668642,5.51589378152503,337.0,0.001510702,83.2038825428751,11.8506342253486,167.379991005078,3.70820090937093,20.1369830854772,6.04617721108452,0.657339980404723,,223.0,97.6006,20.3084,,518.931,27.01,59.7077,http://fogos.icnf.pt/sgif2010/ficheiroskml/0099358 ok.kml,,,,,,,,,,
Porto,Florestal,2022,0.014,0.0,0.0,0.014,0,0,0,1,0,0,2022130099358,13,10-06-2022,15:59,Seixinho (Furnas),Trofa,Covelas,Populares,131806,164598,480807,10,6,15,2195383,,,610.0,Desconhecida,10-06-2022 15:59:00,10-06-2022 16:16:00,17,0.014,10-06-2022,16:16,10-06-2022,16:04,0,41.2957150003645,-8.55579699993134,Indeterminadas,25.0585,69.3922748257312,19.8507950668642,5.51589378152503,337.0,0.001510702,83.2038825428751,11.8506342253486,167.379991005078,3.70820090937093,20.1369830854772,6.04617721108452,0.657339980404723,,223.0,97.6006,20.3084,,518.931,27.01,59.7077,http://fogos.icnf.pt/sgif2010/ficheiroskml/01011534.kml,,,,,,,,,,
Porto,Florestal,2022,2.50788833088279,0.0,0.0890593025565147,2.5969476334393,0,0,0,0,1,0,2022130099410,13,10-06-2022,17:13,Gaia (Monte da Forca),Marco de Canaveses,Vila Boa de Quires,PV,130731,194241,470233,10,6,17,1970547,,,610.0,Desconhecida,10-06-2022 17:13:00,10-06-2022 19:21:00,128,1.29847381671965,10-06-2022,19:21,10-06-2022,17:30,0,41.2012599999375,-8.20178200006485,Indeterminadas,28.1668,53.8068740474803,9.355817566,2.05540188373432,320.0,0.0,87.6802159552741,16.0283176456847,133.629954251452,3.29751256351013,24.6615328243914,6.12058838015413,0.671727024692092,,223.0,258.19,14.8259,,207.375,26.28,2816.51,http://fogos.icnf.pt/sgif2010/ficheiroskml/2022130099410.kml,,,,,,,,,,
Porto,Florestal,2022,0.0,0.477,0.0,0.477,0,0,0,1,0,0,2022130099421,13,10-06-2022,17:35,Pedantril (Fonte Fria),Penafiel,Croca,Populares,131108,192192,471695,10,6,17,2195347,,,6.0,Desconhecida,10-06-2022 17:35:00,10-06-2022 18:38:00,63,0.477,10-06-2022,18:38,10-06-2022,17:43,0,41.2144080003103,-8.22623000038995,Indeterminadas,26.9738,64.014965769676,12.7950657683363,3.43135827920993,328.0,0.0,85.7973280507843,13.1579390421282,135.920947387447,3.11428652475243,21.1880593323505,5.26092668661806,0.513865056498836,,,370.033,8.74998,,282.699,20.63,,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.2,0.0,0.2,0,0,0,1,0,0,2022130099451,13,10-06-2022,18:19,Lameirinhas (Soutelo),Lousada,Sousela,Populares,130524,184279,480691,10,6,18,2195394,,,610.0,Desconhecida,10-06-2022 18:19:00,10-06-2022 19:18:00,59,0.2,10-06-2022,19:18,10-06-2022,18:35,0,41.2952979999118,-8.32081700007121,Indeterminadas,26.6273,66.1951391725117,11.9107336320643,2.91549069934604,329.0,0.0,85.7973280507843,13.1579390421282,135.920947387447,3.11428652475243,21.1880593323505,5.26092668661806,0.513865056498836,,223.0,327.589,21.9612,,332.963,25.23,73.8546,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.04,0.0,0.04,0,0,0,1,0,0,2022130099483,13,10-06-2022,19:24,Felgueiras,Penafiel,São Mamede Recezinhos,Populares,131132,192007,474620,10,6,19,2195347,,,6.0,Desconhecida,10-06-2022 19:24:00,10-06-2022 19:47:00,23,0.04,10-06-2022,19:47,10-06-2022,19:32,0,41.2408333333333,-8.22833333333333,Indeterminadas,25.4576,71.1310121065103,9.08505649339983,2.52362680372217,330.0,0.0,85.7973280507843,13.1579390421282,135.920947387447,3.11428652475243,21.1880593323505,5.26092668661806,0.513865056498836,,,331.109,17.6164,,262.454,22.21,,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.03,0.0,0.03,0,0,0,1,0,0,2022130099501,13,10-06-2022,19:55,Lugar da Pala (Paredes),Penafiel,Croca,Populares,131108,190194,471176,10,6,19,2195347,,,6.0,Desconhecida,10-06-2022 19:55:00,10-06-2022 20:21:00,26,0.03,10-06-2022,20:21,10-06-2022,20:04,0,41.2097179995643,-8.25005000000199,Indeterminadas,25.4576,71.1310121065103,9.08505649339983,2.75111050108761,330.0,0.0,85.7973280507843,13.1579390421282,135.920947387447,3.11428652475243,21.1880593323505,5.26092668661806,0.513865056498836,,234.0,359.616,12.0126,,250.535,15.1,2.82694,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.47,0.0,0.47,0,0,0,1,0,0,2022130099525,13,10-06-2022,20:50,Felgueiras,Penafiel,São Mamede Recezinhos,112,131132,191980,474639,10,6,20,2195347,,,6.0,Desconhecida,10-06-2022 20:50:00,10-06-2022 22:27:00,97,0.47,10-06-2022,22:27,10-06-2022,21:14,0,41.2408333333333,-8.22888888888889,Indeterminadas,22.7048,78.5015352694006,10.7235454227278,2.25914279808458,339.0,0.0,85.7973280507843,13.1579390421282,135.920947387447,3.11428652475243,21.1880593323505,5.26092668661806,0.513865056498836,,,357.996,22.2466,,271.276,21.64,,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.001,0.0,0.001,0,0,0,1,0,0,2022130099593,13,10-06-2022,22:35,Sardoeira (Furnas),Trofa,Covelas,112,131806,164662,481036,10,6,22,2195383,,,610.0,Desconhecida,10-06-2022 22:35:00,10-06-2022 23:31:00,56,0.001,10-06-2022,23:31,10-06-2022,22:50,0,41.2977750004662,-8.55505000008477,Indeterminadas,21.4878000000001,79.4162269381143,14.3444036212447,4.26124963377022,346.0,0.0008134547,83.2038825428751,11.8506342253486,167.379991005078,3.70820090937093,20.1369830854772,6.04617721108452,0.657339980404723,,,97.6006,20.3084,,518.931,27.01,,,,,,,,,,,,
Porto,Florestal,2022,1.82,0.0,0.0,1.82,0,0,0,0,1,0,2022130099622,13,10-06-2022,23:32,Mendões (Costa do Agrancho),Trofa,Covelas,Populares,131806,164945,482378,10,6,23,2195383,,,610.0,Desconhecida,10-06-2022 23:32:00,11-06-2022 01:07:00,95,1.82,11-06-2022,01:07,10-06-2022,23:45,0,41.3098770003849,-8.55173999998305,Indeterminadas,20.8466,81.664972991514,16.3496463614455,4.97671281136125,343.0,0.0002324156,83.2038825428751,11.8506342253486,167.379991005078,3.70820090937093,20.1369830854772,6.04617721108452,0.657339980404723,,232.0,121.988,9.5456,,444.75,18.0,51.7604,http://fogos.icnf.pt/sgif2010/ficheiroskml/2022_13_0099622.kmz,,,,,,,,,,
Porto,Florestal,2022,0.0,0.003,0.0,0.003,0,0,0,1,0,0,2022130099676,13,11-06-2022,02:18,Vilarinho,Penafiel,Canelas,112,131105,183385,457316,11,6,2,2195347,,,6.0,Desconhecida,11-06-2022 02:18:00,11-06-2022 03:41:00,83,0.003,11-06-2022,03:41,11-06-2022,02:25,0,41.0847222222222,-8.33083333333333,Indeterminadas,20.7579,88.4146893925967,6.19591805226414,1.59789916708608,9.0,0.0,86.9993832007058,17.3838917863148,155.916218331738,3.86197668754674,27.1891438977677,7.51751906750052,0.966542236597049,,223.0,349.331,17.3303,,239.551,11.5,2409.43,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.002,0.0,0.002,0,0,0,1,0,0,2022130099893,13,11-06-2022,11:40,Lg Castanhal (Outeiro dos Foguetes),Gondomar,São Pedro da Cova,Populares,130410,168833,465791,11,6,11,1990777,,,610.0,Desconhecida,11-06-2022 11:40:00,11-06-2022 11:54:00,14,0.002,11-06-2022,11:54,11-06-2022,11:47,0,41.1606849998898,-8.50447199980418,Indeterminadas,24.8111,67.7989650829213,15.7137389701248,4.36492749170132,339.0,0.0,85.3302987811027,18.4297039013612,205.016298590002,4.88007926851287,30.0958323793224,9.77113408357499,1.53734558886315,,233.0,140.144,25.974,,879.618,21.19,5.83484,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.1,0.0,0.1,0,0,0,1,0,0,2022130099971,13,11-06-2022,13:35,Lg. Jugueiros (Monte do Frade),Penafiel,Pinheiro,Populares,131126,187613,460573,11,6,13,2195347,,,6.0,Desconhecida,11-06-2022 13:35:00,11-06-2022 14:41:00,66,0.1,11-06-2022,14:41,11-06-2022,13:45,0,41.1142029995388,-8.28061200035943,Indeterminadas,28.6592,57.5293070268221,8.01276531508639,2.46003785195529,350.0,0.0,86.9993832007058,17.3838917863148,155.916218331738,3.86197668754674,27.1891438977677,7.51751906750052,0.966542236597049,,,166.795,17.3945,,186.602,21.51,,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.05,0.0,0.05,0,0,0,1,0,0,2022130100068,13,11-06-2022,16:08,Lug. Várzea (Porta),Santo Tirso,Negrelos (São Mamede),Populares,131424,181237,486228,11,6,16,2195473,,,6.0,Desconhecida,11-06-2022 16:08:00,11-06-2022 16:37:00,29,0.05,11-06-2022,16:37,11-06-2022,16:13,0,41.345083000395,-8.35730999999576,Indeterminadas,28.3375,63.4781830141009,11.3760462357826,3.16001284327295,334.0,0.0,86.7536952591487,16.2242491844302,144.309057387447,3.66686548238251,25.3292600734774,6.87256738005039,0.824649776193919,,227.0,189.383,17.2897,,457.607,20.21,32.9955,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.05,0.0,0.05,0,0,0,1,0,0,2022130100077,13,11-06-2022,16:20,Lugar das cavadas (Monte Pedrosa),Gondomar,Rio Tinto,Populares,130408,164580,469719,11,6,16,1990777,,,610.0,Desconhecida,11-06-2022 16:20:00,11-06-2022 17:06:00,46,0.05,11-06-2022,17:06,11-06-2022,16:31,0,41.1958799997966,-8.55536300023397,Indeterminadas,25.6779,70.9811273653278,21.2232869209269,5.97934770852576,339.0,0.0,84.2980807061059,13.8822675837414,175.237677005078,3.95934465531205,23.1747885293767,6.99276313923722,0.850349208492912,,,87.2438,6.27382,,1234.3,14.93,,,,,,,,,,,,
Porto,Florestal,2022,0.02,0.0,0.0,0.02,0,0,0,1,0,0,2022130100116,13,11-06-2022,17:11,Lugar da carvalhosa (Caminho da Marroca),Vila Nova de Gaia,Crestuma,Populares,131705,168529,454878,11,6,17,1990777,,,610.0,Desconhecida,11-06-2022 17:11:00,11-06-2022 19:00:00,109,0.02,11-06-2022,19:00,11-06-2022,17:21,0,41.0624080000983,-8.50753299978044,Indeterminadas,25.3719,71.3003991399972,21.8974449606297,6.14070570400078,342.0,0.0,85.3302987811027,18.4297039013612,205.016298590002,4.88007926851287,30.0958323793224,9.77113408357499,1.53734558886315,,,115.079,23.7949,,619.442,22.61,,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.002,0.0,0.002,0,0,0,1,0,0,2022130100183,13,11-06-2022,18:50,Agrela (Louredo),Penafiel,Rio de Moinhos,Populares,131129,188348,459134,11,6,18,2195347,,,6.0,Desconhecida,11-06-2022 18:50:00,11-06-2022 19:05:00,15,0.002,11-06-2022,19:05,11-06-2022,19:00,0,41.101258000003,-8.2718269999822,Indeterminadas,26.6356,71.5523714128705,13.1108489631567,3.4377458199678,341.0,0.0,86.9993832007058,17.3838917863148,155.916218331738,3.86197668754674,27.1891438977677,7.51751906750052,0.966542236597049,,,155.794,19.4038,,189.308,23.03,,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.015,0.0,0.015,0,0,0,1,0,0,2022130100186,13,11-06-2022,18:54,Quinta da Torre,Paredes,Sobreira,Populares,131020,179103,463389,11,6,18,2195439,,,6.0,Desconhecida,11-06-2022 18:54:00,11-06-2022 19:57:00,63,0.015,11-06-2022,19:57,11-06-2022,19:10,0,41.1394444444444,-8.38194444444444,Indeterminadas,26.6356,71.5523714128705,13.1108489631567,3.4377458199678,341.0,0.0,86.9993832007058,17.3838917863148,155.916218331738,3.86197668754674,27.1891438977677,7.51751906750052,0.966542236597049,,,102.112,14.8814,,836.795,24.53,,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.05,0.0,0.05,0,0,0,1,0,0,2022130100194,13,11-06-2022,19:10,Fonte Nova (Alto de Quires),Marco de Canaveses,Vila Boa de Quires,Populares,130731,193481,471671,11,6,19,1970547,,,610.0,Desconhecida,11-06-2022 19:10:00,11-06-2022 19:32:00,22,0.05,11-06-2022,19:32,11-06-2022,19:12,0,41.2142099995083,-8.21085700035095,Indeterminadas,26.5672,75.7179405827506,6.92268706636698,1.92296862954638,359.0,0.0,88.6951411075921,19.9833940560546,142.208162251452,4.72022782491707,29.5764304870992,9.40664267180006,1.43730265899007,,223.0,302.852,18.9785,,218.281,19.67,2816.51,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.01,0.0,0.01,0,0,0,1,0,0,2022130100255,13,11-06-2022,21:31,Estrada D.Miguel (ER209 (ER209) Km 8),Gondomar,São Pedro da Cova,112,130410,167798,463142,11,6,21,1990777,,,610.0,Desconhecida,11-06-2022 21:31:00,11-06-2022 21:47:00,16,0.01,11-06-2022,21:47,11-06-2022,21:35,0,41.1367949999703,-8.51666200002034,Indeterminadas,21.9832,82.5556357146008,16.2131962557188,4.50366562658855,350.0,0.0,85.3302987811027,18.4297039013612,205.016298590002,4.88007926851287,30.0958323793224,9.77113408357499,1.53734558886315,,233.0,111.938,14.9592,,899.835,22.64,5.83484,,,,,,,,,,,
Porto,Florestal,2022,0.2,0.0,0.0,0.2,0,0,0,1,0,0,2022130100334,13,12-06-2022,00:04,Lg de S. Pantaleão (Matos),Trofa,Muro,112,131808,161781,480113,12,6,0,2195383,,,610.0,Desconhecida,12-06-2022 00:04:00,12-06-2022 05:31:00,327,0.04,12-06-2022,05:31,12-06-2022,00:20,0,41.2893420002196,-8.58938499980503,Indeterminadas,20.376,86.4203914278827,13.2828922409303,3.35854882984593,345.0,0.0,84.4724440897729,15.8913841472094,183.157607005078,2.48527730557122,26.1176297532231,4.80120564729895,0.437078002515489,,227.0,142.821,6.92976,,593.444,20.94,227.275,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.01,0.0,0.01,0,0,0,1,0,0,2022130100414,13,12-06-2022,05:27,R SAO PEDRO 240 MOUTELA 4825_SANTO_TIRSO 131401: PRX. (ER207 (ER207) Km 2),Santo Tirso,Agrela,112,131401,172065,476637,12,6,5,2195473,,,610.0,Desconhecida,12-06-2022 05:27:00,12-06-2022 07:17:00,110,0.01,12-06-2022,07:17,12-06-2022,06:00,0,41.2584650002586,-8.46646100044251,Indeterminadas,18.6846,90.4511736516877,5.9618289771916,1.69894914186903,40.0,0.04392656,86.8019809671528,18.7248060954476,152.711783387447,3.42057932282133,28.6632326781129,6.95081258470824,0.841340661123102,,,197.379,25.6505,,372.088,13.65,,,,,,,,,,,,
Porto,Florestal,2022,1.91,0.0,0.0,1.91,0,0,0,0,1,0,2022130100461,13,12-06-2022,08:39,Agrela (Ribeira da Ermida),Valongo,Sobrado,Populares,131504,172757,474469,12,6,8,1990536,,,610.0,Desconhecida,12-06-2022 08:39:00,12-06-2022 09:41:00,62,1.91,12-06-2022,09:41,12-06-2022,08:51,0,41.2389679998822,-8.45810499986013,Indeterminadas,23.658,77.1788657854642,1.39657184543922,0.50562661216499,331.0,0.0,86.8019809671528,18.7248060954476,152.711783387447,3.42057932282133,28.6632326781129,6.95081258470824,0.841340661123102,,,117.849,8.50492,,599.397,10.44,,http://fogos.icnf.pt/sgif2010/ficheiroskml/2022 13 0100461.kmz,,,,,,,,,,
Porto,Florestal,2022,0.593938404321671,0.0,0.0,0.593938404321671,0,0,0,1,0,0,2022130100517,13,12-06-2022,10:16,Lugar das Oliveiras (SANTA EUFÉMIA),Trofa,Alvarelhos,112,131801,158414,482776,12,6,10,2195383,,,610.0,Desconhecida,12-06-2022 10:16:00,12-06-2022 11:30:00,74,0.593938404321671,12-06-2022,11:30,12-06-2022,10:43,0,41.3131500000424,-8.62976199997796,Indeterminadas,23.5663,75.5032298610481,8.00727465768039,2.01609388775672,320.0,0.0,84.4724440897729,15.8913841472094,183.157607005078,2.48527730557122,26.1176297532231,4.80120564729895,0.437078002515489,,,133.523,19.8403,,461.4,20.53,,http://fogos.icnf.pt/sgif2010/ficheiroskml/0100517.kml,,,,,,,,,,
Porto,Florestal,2022,0.0,0.12,0.0,0.12,0,0,0,1,0,0,2022130100574,13,12-06-2022,11:33,Alto da Santinha,Penafiel,Pinheiro,Populares,131126,187589,460541,12,6,11,2195347,,,6.0,Desconhecida,12-06-2022 11:33:00,12-06-2022 12:41:00,68,0.12,12-06-2022,12:41,12-06-2022,11:45,0,41.1138888888889,-8.28083333333333,Indeterminadas,27.0528,67.6096001044567,4.95205598389418,1.39474442692069,240.0,0.0,87.0477500226687,19.8265136134683,164.230438331738,3.62964519729699,30.459933953196,7.61151909315961,0.98803693056116,,,167.864,8.56693,,147.344,20.35,,,,,,,,,,,,
Porto,Florestal,2022,1.97,2.085,0.0,4.055,0,0,0,0,1,0,2022130100718,13,12-06-2022,15:24,Lugar de Paradela (Castelinhos),Trofa,Bougado (São Martinho),Populares,131803,166077,484005,12,6,15,2195383,,,610.0,Desconhecida,12-06-2022 15:24:00,12-06-2022 18:16:00,172,2.0275,12-06-2022,18:16,12-06-2022,15:35,0,41.3245729997423,-8.53832199997372,Indeterminadas,26.816,67.6494243020726,6.98653434425846,2.57310447436112,312.0,0.0,84.4724440897729,15.8913841472094,183.157607005078,2.48527730557122,26.1176297532231,4.80120564729895,0.437078002515489,,232.0,51.975,6.34262,,575.057,21.15,5.23355,http://fogos.icnf.pt/sgif2010/ficheiroskml/2022_13_0100718 - total.kml,,,,,,,,,,
Porto,Florestal,2022,0.0,0.1,0.0,0.1,0,0,0,1,0,0,2022130100767,13,12-06-2022,16:57,Brandariz (Valongueira),Santo Tirso,Refojos de Riba de Ave,112,131417,174107,479609,12,6,16,2195473,,,6.0,Desconhecida,12-06-2022 16:57:00,12-06-2022 18:10:00,73,0.1,12-06-2022,18:10,12-06-2022,17:14,0,41.2852930000093,-8.44222000016106,Indeterminadas,29.5628,63.1202423449382,6.45278828529237,1.79354842057512,292.0,0.00267278,86.8019809671528,18.7248060954476,152.711783387447,3.42057932282133,28.6632326781129,6.95081258470824,0.841340661123102,,,167.028,8.55489,,359.576,14.77,,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.37,0.0,0.37,0,0,0,1,0,0,2022130100792,13,12-06-2022,17:30,Caminho Casal Menino (Paços),Penafiel,Luzim,112,131117,190467,465381,12,6,17,2195347,,,6.0,Desconhecida,12-06-2022 17:30:00,12-06-2022 18:35:00,65,0.37,12-06-2022,18:35,12-06-2022,17:35,0,41.1575380002128,-8.24670799997118,Indeterminadas,28.7058,59.365786680306,8.35533280304917,2.2730670103726,315.0,0.0,87.0477500226687,19.8265136134683,164.230438331738,3.62964519729699,30.459933953196,7.61151909315961,0.98803693056116,,,311.434,23.2813,,95.5312,12.7,,,,,,,,,,,,
Porto,Florestal,2022,0.0,0.26,0.0,0.26,0,0,0,1,0,0,2022130100870,13,12-06-2022,19:50,Lugar Aldeia Nova (Santa Cruz),Santo Tirso,Burgães,Populares,131406,175140,485277,12,6,19,2195473,,,6.0,Desconhecida,12-06-2022 19:50:00,12-06-2022 21:36:00,106,0.26,12-06-2022,21:36,12-06-2022,19:59,0,41.3363620000415,-8.43011699994405,Indeterminadas,27.1009,73.7770696280775,5.46874966346723,1.16024193684626,302.0,0.0,86.8019809671528,18.7248060954476,152.711783387447,3.42057932282133,28.6632326781129,6.95081258470824,0.841340661123102,,,93.0013,12.8921,,510.632,20.43,,,,,,,,,,,,
