ano,codigo_sgif,tipo,distrito,concelho,freguesia,local,ine,x,y,data_alerta,hora_alerta,data_extincao,hora_extincao,data_primeira_intervencao,hora_primeira_intervencao,fonte_alerta,nut,area_povoamento,area_mato,area_agricola,area_pov_mato,area_total,reacendimento,queimada,falso_alarme,fogacho,incendio,agricola,perimetro,aps,causa,tipo_causa,LAT,LON
2008,BL3081478,Florestal,Aveiro,Santa Maria da Feira,Santa Maria de Lamas,Variante (LAMAS),10925,163179,445793,2008-09-28,16:02:00,2008-09-28,17:10:00,2008-09-28,16:10:00,Populares,PT11060225,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,40.97821435,-8.570031208138195
2008,BL3081505,Florestal,Aveiro,Aveiro,Nossa Senhora de Fátima,Rua do Barreiro (Póvoa do Valado),10514,161055,400733,2008-09-26,20:46:00,2008-09-26,21:40:00,2008-09-26,20:57:00,117,PT12010414,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,40.5801268,-8.5818366
2008,BL3081374,Florestal,Aveiro,Santa Maria da Feira,Arrifana,Fontainhas (Fonte),10902,162462,447654,2008-09-14,20:26:00,2008-09-14,21:20:00,2008-09-14,20:37:00,Populares,PT11060202,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,40.91239985,-8.495619894173418
2008,BL308137,Florestal,Aveiro,Oliveira de Azeméis,São Martinho da Gândara,Igreja,11315,166382,426870,2008-02-08,17:45:00,2008-02-08,18:40:00,2008-02-08,17:55:00,Populares,PT11060315,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,,6.0,Desconhecida,40.8467254,-8.5257274
2008,BL3081557,Florestal,Aveiro,Santa Maria da Feira,Romariz,Vila Nova,10922,173486,440836,2008-10-04,23:40:00,2008-10-05,00:20:00,2008-10-04,23:48:00,Populares,PT11060222,0.0,0.06,0.0,0.06,0.06,0,0,0,1,0,0,,,6.0,Desconhecida,40.9361462,-8.4470603
2008,BL3081561,Florestal,Aveiro,Santa Maria da Feira,Nogueira da Regedoura,Avenida de S. Cristovão (NOGUEIRA DA REGEDOURA),10917,161781,448421,2008-10-05,08:13:00,2008-10-05,08:50:00,2008-10-05,08:22:00,Populares,PT11060217,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,41.0157616,-8.5571606
2008,BL3081598,Florestal,Aveiro,Santa Maria da Feira,Gião,Lugar da Mota (Lugar Novo),10909,163080,434527,2008-10-10,05:45:00,2008-10-10,06:35:00,2008-10-10,06:05:00,Populares,PT11060203,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,6.0,Desconhecida,40.9953677,-8.4719624
2008,BL3081539,Florestal,Aveiro,Águeda,Trofa,TROFA,10118,170749,404735,2008-10-03,14:13:00,2008-10-03,15:30:00,2008-10-03,14:23:00,Populares,PT12010118,0.01,0.0,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,40.5941892,-8.4596416
2008,BL3081604,Florestal,Aveiro,Vale de Cambra,Roge,Casal de Arão,11907,180655,429554,2008-10-10,17:29:00,2008-10-10,19:10:00,2008-10-10,17:39:00,Populares,PT11060506,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,6.0,Desconhecida,40.8529156,-8.3571708
2008,BL3081418,Florestal,Aveiro,Aveiro,Esgueira,Rua Sol (Rua Sociedade Musical Santa Cecilia),10505,158782,405699,2008-09-18,02:26:00,2008-09-18,02:55:00,2008-09-18,02:35:00,Populares,PT12010405,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,40.6433731,-8.6405427
2008,BL3081422,Florestal,Aveiro,Vale de Cambra,Cepelos,Casal de Arão,11903,180655,429554,2008-09-18,15:01:00,2008-09-18,16:20:00,2008-09-18,15:09:00,PV,PT11060503,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,6.0,Desconhecida,40.843105,-8.344178
2008,BL3081547,Florestal,Aveiro,Águeda,Espinhel,Casal D´Alvaro (Casal),10108,180274,405165,2008-10-04,14:22:00,2008-10-04,15:51:00,2008-10-04,14:31:00,Populares,PT12010108,0.03,0.0,0.0,0.03,0.03,0,0,0,1,0,0,,,6.0,Desconhecida,40.5694164,-8.451460576332545
2008,BL3081546,Florestal,Aveiro,Santa Maria da Feira,Espargo,Variente (ESPARGO),10905,162712,439365,2008-10-04,13:59:00,2008-10-04,14:25:00,2008-10-04,14:11:00,Populares,PT11060205,0.0,0.0005,0.0,0.0005,0.0005,0,0,0,1,0,0,,,6.0,Desconhecida,40.92770175,-8.583278879793117
2008,BL3081496,Florestal,Aveiro,Castelo de Paiva,Bairros,Carral - Bau,10601,190761,451329,2008-09-26,15:18:00,2008-09-26,19:20:00,2008-09-26,15:25:00,Populares,PT11050401,0.7,0.5,0.0,1.2,1.2,0,0,0,0,1,0,,,6.0,Desconhecida,41.027231400000005,-8.251373094059069
2008,BL3081554,Florestal,Aveiro,Santa Maria da Feira,São Paio de Oleiros,Rua Central - S.Paio de Oleiros,10918,161029,446555,2008-10-04,17:44:00,2008-10-04,18:45:00,2008-10-04,17:57:00,Populares,PT11060218,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,6.0,Desconhecida,40.9908653,-8.5940565
2008,BL3081609,Florestal,Aveiro,Santa Maria da Feira,Fiães,Grandal,10907,167629,447652,2008-10-11,00:23:00,2008-10-11,02:00:00,2008-10-11,00:30:00,Populares,PT11060207,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,6.0,Desconhecida,40.9971362,-8.5178973
2008,BL3081357,Florestal,Aveiro,Ílhavo,Ílhavo (são Salvador),Ervosas,11004,155173,404733,2008-09-10,14:07:00,2008-09-10,15:00:00,2008-09-10,14:10:00,Populares,PT12010604,0.0,0.015,0.0,0.015,0.015,0,0,0,1,0,0,,,6.0,Desconhecida,40.59666885,-8.681942750143929
2008,BL3081555,Florestal,Aveiro,Ovar,Maceda,R.Barra (Barra),11504,160061,439838,2008-10-04,18:14:00,2008-10-04,19:25:00,2008-10-04,18:20:00,Populares,PT12011004,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,6.0,Desconhecida,40.9253759,-8.6031288
2008,BL3081443,Florestal,Aveiro,Espinho,Anta,Cassufas,10701,160219,448586,2008-09-18,20:57:00,2008-09-18,21:30:00,2008-09-18,21:01:00,Populares,PT11040101,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,,6.0,Desconhecida,41.0081117,-8.6062822
2008,BL3081469,Florestal,Aveiro,Estarreja,Avanca,Zona Industrial (AVANCA),10801,162955,426503,2008-09-27,16:35:00,2008-09-27,17:50:00,2008-09-27,16:40:00,Populares,PT12010501,0.0,0.15,0.0,0.15,0.15,0,0,0,1,0,0,,,6.0,Desconhecida,40.8077237,-8.5848776
2008,BL3081716,Florestal,Aveiro,Sever do Vouga,Sever do Vouga,Povoa de Baixo (Póvoa de Baixo),11706,180683,417735,2008-11-07,17:40:00,2008-11-07,18:35:00,2008-11-07,18:00:00,Populares,PT12011106,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,40.7283336,-8.3621005
2008,BL3081386,Florestal,Aveiro,Aveiro,Esgueira,Arrocheiras de Baixo (Mataduços),10505,158382,410606,2008-09-11,20:17:00,2008-09-11,21:50:00,2008-09-11,20:25:00,Populares,PT12010405,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,40.6572895,-8.6368404
2008,BL30815,Florestal,Aveiro,Espinho,Silvalde,Rua. do Calvário (Senhora do Calvário),10705,158773,446594,2008-03-08,15:19:00,2008-03-08,17:00:00,2008-03-08,15:20:00,Populares,PT11040105,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,,,6.0,Desconhecida,40.9903511,-8.6407154
2008,BL3081543,Florestal,Aveiro,Espinho,Guetim,Variante de Espinho IC 24 (GUETIM),10703,160300,449729,2008-10-04,09:47:00,2008-10-04,10:35:00,2008-10-04,10:00:00,Populares,PT11040103,0.0,0.02,0.0,0.02,0.02,0,0,0,1,0,0,,,6.0,Desconhecida,41.01698745,-8.604875022597696
2008,BL3081509,Florestal,Aveiro,Santa Maria da Feira,Feira,Estrada Nacional1 (Estrada),10906,162291,438014,2008-09-25,15:24:00,2008-09-25,16:05:00,2008-09-25,15:35:00,Populares,PT11060226,0.0,0.0005,0.0,0.0005,0.0005,0,0,0,1,0,0,,,6.0,Desconhecida,40.9237704,-8.5679957
2008,BL3081642,Florestal,Aveiro,Ovar,Cortegaça,Zona Industrial (CORTEGAÇA),11502,158706,441798,2008-11-22,14:39:00,2008-11-22,15:30:00,2008-11-22,14:45:00,Populares,PT12011002,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,,,6.0,Desconhecida,40.940648,-8.6302462
2008,BL3081380,Florestal,Aveiro,Santa Maria da Feira,São João de Ver,Fonte Sêca (Fonte),10926,162462,447654,2008-09-16,14:14:00,2008-09-16,15:10:00,2008-09-16,14:30:00,Populares,PT11060226,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,,6.0,Desconhecida,40.9682196,-8.5419253
2008,BL3081718,Florestal,Aveiro,Albergaria-a-Velha,Valmaior,Açores,10208,172315,412771,2008-11-08,14:45:00,2008-11-08,15:50:00,2008-11-08,14:50:00,Populares,PT12010208,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,40.6890994,-8.4621751
2008,BL3081751,Florestal,Aveiro,Arouca,Espiunca,Vila Viçosa,10410,192837,448811,2008-11-21,11:23:00,2008-11-21,12:50:00,2008-11-21,11:45:00,Populares,PT11060110,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,40.9662166,-8.1727407
2008,BL3081571,Florestal,Aveiro,Estarreja,Beduído,Eco-Parque (BEDUÍDO),10802,164060,421741,2008-10-05,20:39:00,2008-10-05,21:25:00,2008-10-05,20:45:00,Populares,PT12010502,0.0,0.01,0.0,0.01,0.01,1,0,0,1,0,0,,,6.0,Desconhecida,40.77887295,-8.542015290694803
2008,BL3081575,Florestal,Aveiro,Santa Maria da Feira,São João de Ver,Airas,10926,167526,443158,2008-10-06,03:06:00,2008-10-06,03:50:00,2008-10-06,03:23:00,Populares,PT11060226,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,40.9562366,-8.5216429
2008,BL3081579,Florestal,Aveiro,Santa Maria da Feira,Lourosa,Zona Industrial - Casalinho,10913,165386,446303,2008-10-06,13:03:00,2008-10-06,14:15:00,2008-10-06,13:08:00,Populares,PT11060213,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,6.0,Desconhecida,40.983541,-8.5499188
2008,BL3081701,Florestal,Aveiro,Ílhavo,Ílhavo (são Salvador),Vale das Maias - Vale Ilhavo (Quinta da Valenta),11004,154083,400028,2008-10-29,00:16:00,2008-10-29,02:35:00,2008-10-29,00:26:00,Populares,PT12010604,0.0,0.035,0.0,0.035,0.035,0,0,0,1,0,0,,,6.0,Desconhecida,40.59666885,-8.681942750143929
2008,BL3081403,Florestal,Aveiro,Águeda,Lamas do Vouga,Marnel (LAMAS),10110,171133,407529,2008-09-16,19:49:00,2008-09-16,20:30:00,2008-09-16,20:00:00,Populares,PT12010110,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,6.0,Desconhecida,40.5941892,-8.4596416
2008,BL3081409,Florestal,Aveiro,Aveiro,Esgueira,Arrrocheiras de Cima (Mataduços),10505,158382,410606,2008-09-17,14:38:00,2008-09-17,16:10:00,2008-09-17,14:49:00,Populares,PT12010405,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,40.6572895,-8.6368404
2008,BL3081588,Florestal,Aveiro,Espinho,Silvalde,Rua 43 (SILVALDE),10705,158428,447026,2008-10-06,21:34:00,2008-10-06,22:20:00,2008-10-06,21:39:00,Populares,PT11040105,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,40.9903511,-8.6407154
2008,BL3081595,Florestal,Aveiro,Oliveira de Azeméis,Palmaz,Quintâ (Quintã),11311,167492,432159,2008-10-09,15:16:00,2008-10-09,17:00:00,2008-10-09,15:30:00,Populares,PT11060311,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,6.0,Desconhecida,40.7977094,-8.4612322
2008,BL3081511,Florestal,Aveiro,Santa Maria da Feira,Caldas de São Jorge,Arcozelo,10927,168586,443534,2008-09-29,15:30:00,2008-09-29,17:25:00,2008-09-29,15:39:00,Populares,PT11060227,0.0,0.08,0.0,0.08,0.08,0,0,0,1,0,0,,,6.0,Desconhecida,40.956178,-8.5083485
2008,BL308176,Florestal,Aveiro,Santa Maria da Feira,São João de Ver,Lugar da Lavandeira (Lugar Novo),10926,163080,434527,2008-02-13,15:27:00,2008-02-13,16:52:00,2008-02-13,15:43:00,Populares,PT11060226,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,60.0,Desconhecida,40.954172,-8.5534047
2008,BL3081514,Florestal,Aveiro,Castelo de Paiva,Real,Chão da Carraçosa (Chão da Cruz),10606,188686,449077,2008-09-29,19:29:00,2008-09-29,21:45:00,2008-09-29,19:40:00,Populares,PT11050406,0.0,0.17,0.0,0.17,0.17,0,0,0,1,0,0,,,6.0,Desconhecida,41.0091037,-8.2653533
2008,BL3081656,Florestal,Aveiro,Vagos,Ouca,Boco,11805,155662,396313,2008-10-19,14:51:00,2008-10-19,15:30:00,2008-10-19,14:57:00,Populares,PT12011205,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,,,40.5015713,-8.6513365
2008,BL3081530,Florestal,Aveiro,Castelo de Paiva,Bairros,Carral - Bau,10601,191158,451352,2008-10-02,14:54:00,2008-10-02,16:25:00,2008-10-02,15:05:00,Populares,PT11050402,0.0,0.1,0.0,0.1,0.1,0,0,0,1,0,0,,,6.0,Desconhecida,41.027231400000005,-8.251373094059069
2008,BL3081611,Florestal,Aveiro,Oliveira de Azeméis,Macinhata da Seixa,Porto carro (Porto de Carro),11306,171943,429150,2008-10-11,06:28:00,2008-10-11,07:10:00,2008-10-11,06:35:00,Populares,PT11060306,0.0,0.0015,0.0,0.0015,0.0015,0,0,0,1,0,0,,,6.0,Desconhecida,40.8190363,-8.4683213
2008,BL3081545,Florestal,Aveiro,Santa Maria da Feira,Lourosa,Zona Industrial Casalinho (LOUROSA),10913,165386,446303,2008-10-04,12:13:00,2008-10-04,12:50:00,2008-10-04,12:18:00,Populares,PT11060213,0.0,0.02,0.0,0.02,0.02,0,0,0,1,0,0,,,6.0,Desconhecida,40.98068575,-8.53454305322426
2008,BL3081424,Florestal,Aveiro,Estarreja,Avanca,Senhora da Saude,10801,158506,425420,2008-09-18,16:29:00,2008-09-18,18:00:00,2008-09-18,16:35:00,Populares,PT12010505,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,40.82539935,-8.555792300053195
2008,BL3081531,Florestal,Aveiro,Ovar,Esmoriz,Rua da Estrada Nova (Lugar da Pardala),11503,159135,435739,2008-10-02,15:19:00,2008-10-02,17:00:00,2008-10-02,15:25:00,Populares,PT12011003,0.0,0.2,0.0,0.2,0.2,0,0,0,1,0,0,,,6.0,Desconhecida,40.95379065,-8.62495093285861
2008,BL3081627,Florestal,Aveiro,Ílhavo,Ílhavo (são Salvador),Vilas da Ria (ÍLHAVO),11004,154590,403638,2008-10-12,17:55:00,2008-10-12,19:25:00,2008-10-12,18:02:00,Populares,PT12010604,0.015,0.0,0.0,0.015,0.015,0,0,0,1,0,0,,,6.0,Desconhecida,40.59666885,-8.681942750143929
2008,BL3081761,Florestal,Aveiro,Vale de Cambra,Vila Chã,Lordelo,11908,175852,431081,2008-11-26,12:15:00,2008-11-26,13:05:00,2008-11-26,12:25:00,Populares,PT11060508,0.0,0.02,0.0,0.02,0.02,0,0,0,1,0,0,,,6.0,Desconhecida,40.8546788,-8.397136
2008,BL3081570,Florestal,Aveiro,Estarreja,Veiros,Casalinho (Casalinhos),10807,161049,420414,2008-10-05,18:34:00,2008-10-05,20:40:00,2008-10-05,18:45:00,Populares,PT12010507,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,6.0,Desconhecida,40.7511477,-8.5754765
2008,BL3081725,Florestal,Aveiro,Sever do Vouga,Couto de Esteves,Lourizela,11702,186768,421132,2008-11-15,11:43:00,2008-11-15,16:00:00,2008-11-15,12:00:00,Populares,PT12011102,0.0,0.02,0.0,0.02,0.02,0,0,0,1,0,0,,,,,40.75758,-8.307421
2008,BL3081566,Florestal,Aveiro,Ílhavo,Ílhavo (são Salvador),R. da Quinta Nova (ÍLHAVO),11004,154590,403638,2008-10-05,15:16:00,2008-10-05,16:50:00,2008-10-05,15:20:00,Populares,PT12010604,0.0,0.415,0.0,0.415,0.415,0,0,0,1,0,0,,,6.0,Desconhecida,40.59666885,-8.681942750143929
2008,BL3081773,Florestal,Aveiro,Albergaria-a-Velha,Branca,Albergaria a Nova,10204,169904,419542,2008-11-28,10:15:00,2008-11-28,11:30:00,2008-11-28,10:25:00,Populares,PT12010204,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,,,,,40.743211,-8.4902351
2008,BL3081416,Florestal,Aveiro,Santa Maria da Feira,Sanguedo,Cisto,10924,167059,448418,2008-09-18,00:36:00,2008-09-18,03:00:00,2008-09-18,00:50:00,Populares,PT11060224,0.0,0.1,0.0,0.1,0.1,0,0,0,1,0,0,,,6.0,Desconhecida,41.0083552,-8.5188259
2008,BL3081435,Florestal,Aveiro,Águeda,Águeda,Gravanço,10104,174685,402194,2008-09-20,22:56:00,2008-09-21,00:05:00,2008-09-20,23:05:00,Populares,PT12010104,0.025,0.0,0.0,0.025,0.025,0,0,0,1,0,0,,,6.0,Desconhecida,40.583217000000005,-8.425849906880153
2008,BL3081775,Florestal,Aveiro,Mealhada,Luso,Estrada do Luso (LUSO),11104,179188,379567,2008-12-06,17:38:00,2008-12-06,18:40:00,2008-12-06,17:48:00,Populares,PT12010704,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,40.38274805,-8.38069181092318
2008,BL3081574,Florestal,Aveiro,Santa Maria da Feira,Lourosa,Z.Industrial - Casalinho,10913,165386,446303,2008-10-06,01:53:00,2008-10-06,02:30:00,2008-10-06,02:00:00,Populares,PT11060213,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,40.9767242,-8.55303625774781
2008,BL3081661,Florestal,Aveiro,Águeda,Lamas do Vouga,DEscida do Marnel (LAMAS),10110,171133,407529,2008-10-23,15:54:00,2008-10-23,18:10:00,2008-10-23,16:03:00,Populares,PT12010110,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,,,,40.5941892,-8.4596416
2008,BL3081567,Florestal,Aveiro,Oliveira de Azeméis,Macinhata da Seixa,Senhora da Lapa,11306,173690,428297,2008-10-05,16:45:00,2008-10-05,18:15:00,2008-10-05,16:45:00,Populares,PT11060306,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,40.8190363,-8.4683213
2008,BL3081664,Florestal,Aveiro,Santa Maria da Feira,Feira,Guimbras (FEIRA),10906,165513,439578,2008-10-24,00:30:00,2008-10-24,01:10:00,2008-10-24,00:43:00,Populares,PT11060206,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,6.0,Desconhecida,40.9316799,-8.552306217314651
2008,BL3081665,Florestal,Aveiro,Aveiro,Nossa Senhora de Fátima,Junto ao Campo Futebol do Barroca - (Póvoa do Valado),10514,162974,400985,2008-10-24,03:48:00,2008-10-24,04:30:00,2008-10-24,03:55:00,Populares,PT12010414,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,40.5801268,-8.5818366
2008,BL3081606,Florestal,Aveiro,Espinho,Anta,Rua dos Pedregais (Rua do Rameiro),10701,160593,450249,2008-10-10,20:14:00,2008-10-10,20:45:00,2008-10-10,20:17:00,Populares,PT11040101,0.0,0.0001,0.0,0.0001,0.0001,0,0,0,1,0,0,,,6.0,Desconhecida,41.0084406,-8.6215403
2008,BL3081669,Florestal,Aveiro,Santa Maria da Feira,Sanfins,Gandara,10923,170409,444509,2008-10-24,17:50:00,2008-10-24,18:45:00,2008-10-24,17:59:00,Populares,PT11060223,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,40.93622565,-8.518668341256085
2008,BL3081774,Florestal,Aveiro,Vagos,Ouca,Rua Principal (OUCA),11805,156373,394406,2008-11-29,03:39:00,2008-11-29,04:30:00,2008-11-29,03:48:00,Populares,PT12011205,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,40.5171284,-8.654135603007155
2008,BL3081777,Florestal,Aveiro,Ovar,Ovar,Zona Escolar (OVAR),11505,158483,432419,2008-12-10,10:34:00,2008-12-10,10:40:00,2008-12-10,10:40:00,Populares,PT12011005,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,40.8456684,-8.64847761987809
2008,BL3081444,Florestal,Aveiro,Ovar,São Vicente de Pereira Jusã,Mouquinho,11506,165941,432346,2008-09-18,21:24:00,2008-09-18,22:15:00,2008-09-18,21:35:00,Populares,PT12011006,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,6.0,Desconhecida,40.8639776,-8.6166247
2008,BL3081569,Florestal,Aveiro,Santa Maria da Feira,Lourosa,Z. I. Casalinho (LOUROSA),10913,165386,446303,2008-10-05,18:26:00,2008-10-05,20:00:00,2008-10-05,18:33:00,Populares,PT11060213,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,6.0,Desconhecida,40.98068575,-8.53454305322426
2008,BL3081686,Florestal,Aveiro,Vale de Cambra,Roge,Lugar de Sandiães (Lugar da Estrada),11907,177147,432499,2008-10-26,11:10:00,2008-10-26,12:40:00,2008-10-26,11:23:00,Populares,PT11060507,0.0,0.02,0.0,0.02,0.02,0,0,0,1,0,0,,,6.0,Desconhecida,40.8529156,-8.3571708
2008,BL3081779,Florestal,Aveiro,Vagos,Santo André de Vagos,Antes da Saida de Mira Stº André Norte / Sul lado direito (Santo André de Vagos),11810,154212,393662,2008-12-17,17:28:00,2008-12-17,18:34:00,2008-12-17,17:41:00,Populares,PT12011210,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,40.51228875,-8.673943479981956
2008,BL308145,Florestal,Aveiro,Vale de Cambra,Roge,Carvalheda,11907,184220,432053,2008-02-09,15:40:00,2008-02-09,20:10:00,2008-02-09,16:00:00,Populares,PT11060507,6.6,0.0,0.0,6.6,6.6,0,0,0,0,1,0,,,6.0,Desconhecida,40.8529156,-8.3571708
2008,BL3081666,Florestal,Aveiro,Águeda,Trofa,Ic2 (IC2 (EN1) Km 243),10118,171419,409881,2008-10-24,04:59:00,2008-10-24,07:30:00,2008-10-24,05:10:00,Populares,PT12010118,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,,,,40.5941892,-8.4596416
2008,BL3081454,Florestal,Aveiro,Ovar,Cortegaça,Tv. Fonte (CORTEGAÇA),11502,158706,441798,2008-09-19,22:04:00,2008-09-19,23:40:00,2008-09-19,22:10:00,Populares,PT12011002,0.0,0.15,0.0,0.15,0.15,0,0,0,1,0,0,,,6.0,Desconhecida,40.940648,-8.6302462
2008,BL3081788,Florestal,Aveiro,Arouca,Alvarenga,Noninha,10402,202219,446698,2008-12-21,18:30:00,2008-12-21,21:10:00,2008-12-21,19:05:00,Populares,PT11060102,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,Serra de Montemuro,,,,40.9662166,-8.1727407
2008,BL3081599,Florestal,Aveiro,Vale de Cambra,Arões,Mouta Velha,11901,185838,428180,2008-10-10,09:45:00,2008-10-10,12:00:00,2008-10-10,09:57:00,Populares,PT11060501,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,6.0,Desconhecida,40.800236,-8.298029
2008,BL3081674,Florestal,Aveiro,Vale de Cambra,Junqueira,Calvela,11905,183800,427845,2008-10-25,12:15:00,2008-10-25,14:24:00,2008-10-25,12:45:00,Populares,PT11060505,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,,,6.0,Desconhecida,40.8037514,-8.3375148
2008,BL3081694,Florestal,Aveiro,Águeda,Lamas do Vouga,Pedaçães,10110,171329,406555,2008-10-27,10:34:00,2008-10-27,12:35:00,2008-10-27,10:45:00,Populares,PT12010110,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,,,40.5941892,-8.4596416
2008,BL3081436,Florestal,Aveiro,Águeda,Trofa,Rua do Murtório (TROFA),10118,170627,404724,2008-09-21,02:56:00,2008-09-21,04:30:00,2008-09-21,03:05:00,Populares,PT12010118,0.025,0.0,0.0,0.025,0.025,0,0,0,1,0,0,,,6.0,Desconhecida,40.5941892,-8.4596416
2008,BL3081689,Florestal,Aveiro,Sever do Vouga,Pessegueiro do Vouga,Lugar da Gandara (PESSEGUEIRO DO VOUGA),11704,179950,415652,2008-10-26,15:20:00,2008-10-26,16:55:00,2008-10-26,15:30:00,Populares,PT12011104,0.0,0.02,0.0,0.02,0.02,0,0,0,1,0,0,,,,,40.708796750000005,-8.368903878512011
2008,BL3081477,Florestal,Aveiro,Santa Maria da Feira,Lourosa,Rua do Parque (Rua do Professor Antonio F. Silva),10913,164542,450385,2008-09-28,13:30:00,2008-09-28,14:00:00,2008-09-28,13:35:00,Populares,PT11060213,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,6.0,Desconhecida,40.983541,-8.5499188
2008,BL3081705,Florestal,Aveiro,Santa Maria da Feira,Escapães,Fontanheira (Fonte),10904,162462,447654,2008-10-29,19:49:00,2008-10-29,21:25:00,2008-10-29,20:25:00,Populares,PT11060204,0.0,0.012,0.0,0.012,0.012,0,0,0,1,0,0,,,6.0,Desconhecida,40.9272529,-8.5102002
2008,BL3081482,Florestal,Aveiro,Águeda,Belazaima do Chão,Lugar da Redonda (BELAZAIMA DO CHÃO),10106,180247,395969,2008-09-28,20:46:00,2008-09-28,22:05:00,2008-09-28,21:00:00,Populares,PT12010106,0.03,0.0,0.0,0.03,0.03,0,0,0,1,0,0,,,6.0,Desconhecida,40.5328272,-8.3646937
2008,BL3081476,Florestal,Aveiro,Santa Maria da Feira,Paços de Brandão,Urbanização das Ameixoeiras (PAÇOS DE BRANDÃO),10919,161391,445146,2008-09-28,12:40:00,2008-09-28,13:25:00,2008-09-28,12:52:00,Populares,PT11060219,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,6.0,Desconhecida,40.9720222,-8.584498051700898
2008,BL3081714,Florestal,Aveiro,Santa Maria da Feira,São João de Ver,Bº Sociais (SÃO JOÃO DE VÊR),10926,164807,442991,2008-11-04,21:50:00,2008-11-04,22:39:00,2008-11-04,22:04:00,Populares,PT11060226,0.0,0.0005,0.0,0.0005,0.0005,0,0,0,1,0,0,,,6.0,Desconhecida,40.95530765,-8.551133345203194
2008,BL3081729,Florestal,Aveiro,Castelo de Paiva,Santa Maria de Sardoura,Laranjal (SARDOURA),10607,186233,454366,2008-11-17,10:03:00,2008-11-17,10:05:00,2008-11-17,10:10:00,Populares,PT11050407,0.0,0.25,0.0,0.25,0.25,0,0,0,1,0,0,,,6.0,Desconhecida,41.076310250000006,-8.28729274248098
