year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames,tri,roughness,aspect,slope,CLC_CODE,altitude,mean_elev,fwix,ffmc,dmc,dc,isi,bui
2013,2013-09-06,Vila Real,Vila Pouca de Aguiar,Tresminas,Filhagosa,41.5003459999959,-7.57024399995804,Natural,25.022,2013-09-06T13:00,23.4,39,8.7,22.9,0.0,0.0,0.0,0.0,2,1013.8,923.9,59,13,34,91,0.54,1.76,10.7,13.6,327,328,31.3,28.3,21.9,21.4,17.9,0.137,0.136,0.191,0.325,1,3600.0,793.2,676.9,116.3,836.2,793.2,1090.1,798.0,681.0,117.0,836.2,798.0,1096.7,Tracheophyta; Magnoliopsida; Pinus pinaster Aiton,19.0,31.467884063720703,31.467884063720703,18.4289608001709,324.0,25.022,25.022,6.877188231194434,72.0221231221221,86.6517545179949,812.5544970348673,1.1489128515491778,136.82544771640556
2013,2013-07-13,Vila Real,Vila Pouca de Aguiar,Bornes de Aguiar,Rebordochão,41.5438019996219,-7.62140100002289,Natural,25.022,2013-07-13T16:00,24.0,64,16.8,24.6,1.7,1.7,0.0,0.0,61,1016.2,941.0,73,41,15,91,0.35,1.08,12.1,16.8,300,301,30.6,30.5,25.9,21.0,13.4,0.157,0.165,0.251,0.359,1,3600.0,450.2,301.4,148.8,439.8,450.2,906.9,493.0,330.0,163.0,439.8,493.0,993.1,Tracheophyta; Pinus pinaster Aiton; Magnoliopsida; Quercus L.; Castanea sativa Mill.,10.0,207.89244079589844,207.89244079589844,11.746359825134276,242.0,25.022,25.022,6.177561839787862,69.32754120281183,80.12082399837882,516.823897111433,1.1266386671634097,115.48419378276952
2013,2013-07-13,Vila Real,Vila Pouca de Aguiar,Bornes de Aguiar,Vila Meã,41.5275799994998,-7.61793399996228,Natural,25.022,2013-07-13T17:00,25.3,62,17.6,26.8,0.2,0.2,0.0,0.0,51,1016.0,949.6,35,1,9,95,0.25,1.21,8.4,11.8,320,320,21.6,29.5,26.2,21.3,13.8,0.16,0.165,0.252,0.358,1,3600.0,271.4,107.9,163.6,203.3,271.4,702.4,312.0,124.0,188.0,203.3,312.0,807.4,Pinales; Magnoliopsida; Castanea sativa Mill.; Tracheophyta; Quercus L.; Pinus pinaster Aiton,8.0,248.23277282714844,248.23277282714844,2.026694297790528,241.0,25.022,25.022,4.042949366131657,67.48523899922472,57.73463216648207,510.21996468658233,0.881215486361432,90.00708099420042
2013,2013-07-13,Vila Real,Vila Pouca de Aguiar,Vila Pouca de Aguiar,SANDONHO - NUzedo,41.5185760000017,-7.6180049999555,Natural,25.022,2013-07-13T18:00,23.2,66,16.6,24.2,1.0,1.0,0.0,0.0,55,1017.1,941.8,100,83,8,99,0.17,0.96,9.4,13.4,353,352,19.8,28.0,25.9,21.0,13.4,0.162,0.165,0.251,0.359,1,2921.06,160.4,56.1,104.3,157.4,160.4,472.1,200.0,70.0,130.0,157.4,200.0,588.7,Magnoliopsida; Castanea sativa Mill.; Tracheophyta; Pinales; Quercus L.; Pinus pinaster Aiton,39.0,299.04302978515625,299.04302978515625,12.376434326171877,242.0,25.022,25.022,2.365634991570094,61.487573608865446,39.59283185779523,497.5081792688932,0.7175880081556865,66.04553015016303
2013,2013-07-14,Vila Real,Ribeira de Pena,Cerva,FORMOSELOS,41.4725459999508,-7.8446280002594,Natural,25.022,2013-07-14T19:00,25.1,65,18.1,27.0,0.0,0.0,0.0,0.0,0,1017.8,977.3,18,0,25,9,0.13,1.11,7.5,10.0,287,291,28.1,27.4,26.1,22.2,15.0,0.163,0.157,0.245,0.355,1,3600.0,108.8,65.3,43.5,370.2,108.8,233.4,165.0,99.0,66.0,370.2,165.0,353.9,Magnoliopsida; Pinus pinaster Aiton; Tracheophyta,28.0,239.2119903564453,239.2119903564453,15.933117866516112,243.0,25.022,25.022,5.833452602694689,75.86842126919329,64.54223430120636,529.0690432128905,1.1763632212203503,98.91680196781527
2013,2013-07-14,Vila Real,Vila Real,Mouçós,Abobeleira,41.3289259995355,-7.69833500014411,Natural,25.022,2013-07-14T19:00,23.7,61,15.6,24.4,0.0,0.0,0.0,0.0,1,1017.6,949.4,24,0,31,18,0.13,1.15,7.9,11.3,300,307,30.6,26.1,24.7,20.8,13.8,0.165,0.147,0.228,0.358,1,3600.0,101.9,58.8,43.1,341.8,101.9,227.8,156.0,90.0,66.0,341.8,156.0,348.6,Magnoliopsida; Tracheophyta; Pinus pinaster Aiton,14.0,338.9701232910156,338.9701232910156,6.01489782333374,313.0,25.022,25.022,3.545597933680312,73.7091815699718,34.42914070847671,516.8926174553068,1.0689850142845871,59.02881529972528
2013,2013-07-13,Bragança,Bragança,França,Veiguinhas - PNM,41.9292859999339,-6.7599449994829,Natural,14.378,2013-07-13T15:00,21.3,66,14.6,22.0,2.0,2.0,0.0,0.0,61,1016.7,894.9,45,1,31,85,0.32,0.87,5.5,6.4,293,286,29.2,28.5,24.1,19.5,11.0,0.329,0.288,0.341,0.457,1,3600.0,448.5,185.1,263.4,230.8,448.5,1061.5,475.0,196.0,279.0,230.8,475.0,1124.2,Pinus pinaster Aiton; Magnoliopsida; Castanea sativa Mill.; Quercus L.; Pinales; Tracheophyta,0.0,277.9862670898437,277.9862670898437,8.832486152648926,312.0,14.378,14.378,0.406544898349111,49.59463824868381,38.55617875757599,409.4599702812694,0.2059373558013062,62.41849871903227
2013,2013-07-10,Bragança,Bragança,Rio de onor,Guadramil - PNM,41.9151360003154,-6.56860599994659,Natural,14.378,2013-07-10T15:00,32.8,23,8.7,33.2,0.0,0.0,0.0,0.0,0,1009.4,933.2,16,0,24,7,0.59,3.84,3.9,4.8,202,207,19.8,37.3,26.9,20.5,13.0,0.11,0.147,0.231,0.361,1,3600.0,722.8,603.9,118.9,753.5,722.8,1060.5,766.0,640.0,126.0,753.5,766.0,1123.9,Tracheophyta; Magnoliopsida; Pinus pinaster Aiton,0.0,196.6353759765625,196.6353759765625,11.299857139587402,242.0,14.378,14.378,38.541907676046,94.7819917529148,166.41932326399998,449.1804091796875,10.226757578535013,172.7919987421836
2013,2013-07-12,Bragança,Mirandela,Vale de Salgueiro,VALE DE SALGUEIRO,41.5902777777778,-7.23555555555556,Natural,25.022,2013-07-12T14:00,34.4,18,6.7,34.7,0.0,0.0,0.0,0.0,0,1011.3,972.9,0,0,0,0,0.77,4.45,8.6,11.1,195,193,31.3,37.7,27.8,22.7,14.9,0.118,0.158,0.227,0.351,1,3600.0,926.6,821.6,105.0,919.0,926.6,1183.2,953.0,845.0,108.0,919.0,953.0,1216.9,Pinus pinaster Aiton; Vitis vinifera L.; Olea europaea L.; Tracheophyta,3.0,170.70407104492188,170.70407104492188,4.665369510650635,242.0,25.022,25.022,51.68977199251145,96.14003366240696,194.77665018,534.1394443359375,15.593290359299656,203.77988540825908
2013,2013-07-15,Bragança,Mogadouro,Paradela,Salgueiro,41.3356650000148,-6.81070400026109,Natural,14.378,2013-07-15T18:00,22.8,72,17.4,24.3,1.5,1.5,0.0,0.0,61,1016.6,956.2,35,0,29,60,0.15,0.79,7.6,10.9,278,276,24.1,26.9,25.5,22.5,15.0,0.287,0.167,0.224,0.35,1,1748.6,148.4,40.5,108.0,118.3,148.4,453.0,187.0,51.0,136.0,118.3,187.0,570.8,Pinus pinaster Aiton; Magnoliopsida; Tracheophyta; Olea europaea L.; Pinales; Vitis vinifera L.; Quercus L.; Castanea sativa Mill.; ,26.0,343.0198974609375,343.0198974609375,13.947650909423828,243.0,14.378,14.378,0.4824107915105731,53.122246183405935,21.77094911522828,469.35646015782027,0.3413810339598302,39.01737689584309
2013,2013-09-05,Bragança,Macedo De Cavaleiros,Grijó,GRIJÓ DE VALE BENFEITO,41.4931870004866,-6.9739550002416,Natural,14.378,2013-09-05T00:00,21.6,42,8.3,20.4,0.0,0.0,0.0,0.0,1,1012.7,948.4,40,0,52,29,0.04,1.49,5.6,14.7,243,253,14.0,23.9,26.6,23.4,19.7,0.137,0.151,0.167,0.319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tracheophyta; Olea europaea L.; Quercus L.; Magnoliopsida,10.0,82.99015045166016,82.99015045166016,7.411165237426758,241.0,14.378,14.378,30.45537096608985,91.07972491373688,317.706123728,1006.5614091796876,6.633219876426205,355.1599055250549
2013,2013-09-05,Bragança,Macedo de Cavaleiros,Cortiços,Cernadela,41.5073800002204,-7.04436800003052,Natural,25.022,2013-09-05T01:00,21.1,47,9.4,20.1,0.0,0.0,0.0,0.0,1,1012.8,952.0,30,0,31,37,0.04,1.33,6.1,17.2,242,250,13.7,23.5,26.7,23.7,19.9,0.137,0.151,0.167,0.319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Magnoliopsida; Tracheophyta; Pinales; Quercus suber L.,14.0,1.6989974975585938,1.6989974975585938,7.430526256561279,242.0,25.022,25.022,28.03083425982693,90.04759088182703,320.208063636,1012.6034091796872,5.869925879810557,357.66318695429504
2013,2013-09-05,Bragança,Alfândega da Fé,Sambade,SAMBADE,41.4112199995253,-6.97062800010045,Natural,14.378,2013-09-05T11:00,22.6,50,11.6,21.9,0.0,0.0,0.0,0.0,1,1014.3,928.1,34,0,22,70,0.36,1.37,8.0,9.8,188,188,23.0,26.1,23.5,22.2,18.5,0.152,0.151,0.168,0.321,1,3600.0,551.1,261.8,289.3,340.2,551.1,1035.5,520.0,247.0,273.0,340.2,520.0,977.1,Magnoliopsida; Tracheophyta; Pinales; Castanea sativa Mill.,14.0,187.5166015625,187.5166015625,1.2941447496414185,241.0,14.378,14.378,11.67814331935626,80.49617417616977,330.4583082999998,1059.1094091796874,1.7940392117408952,371.29350698846537
2013,2013-10-04,Bragança,Macedo de Cavaleiros,Burga,"""Ladeiras""- Burga",41.4263369994693,-7.04332900047302,Natural,25.022,2013-10-04T16:00,18.5,55,9.2,16.5,0.0,0.0,0.0,0.0,1,1017.6,948.3,29,13,28,2,0.22,0.96,12.2,16.9,268,269,30.2,19.9,18.0,19.7,20.4,0.359,0.354,0.177,0.31,1,3600.0,265.2,189.8,75.4,517.7,265.2,501.5,320.0,229.0,91.0,517.7,320.0,605.0,Olea europaea L.; Magnoliopsida; Quercus suber L.; Tracheophyta,44.0,122.30824279785156,122.30824279785156,13.592294692993164,322.0,25.022,25.022,8.253842261693464,86.27000710535526,12.84495298,468.65093750000005,4.651425072959283,24.04249279608372
2014,2014-06-24,Portalegre,Fronteira,Fronteira,Monte do Meloeiro,39.1069899998771,-7.71575700018141,Natural,25.022,2014-06-24T17:00,21.5,61,13.7,20.5,0.1,0.1,0.0,0.0,51,1015.4,993.3,68,24,37,82,0.29,1.0,15.5,22.2,314,317,37.8,24.4,21.6,20.9,17.0,0.264,0.206,0.265,0.351,1,3600.0,357.9,182.0,175.9,342.1,357.9,704.2,413.0,210.0,203.0,342.1,413.0,812.6,Olea europaea L.; Quercus suber L.; Vitis vinifera L.; Quercus rotundifolia Lam.; Tracheophyta,3.0,292.63043212890625,292.63043212890625,3.309406518936157,244.0,25.022,25.022,0.8798210220908138,64.71612151614885,8.241154301982819,302.4089416420372,1.138519213550234,15.43100616751309
2014,2014-07-03,Portalegre,Nisa,Montalvão,Tarabau,39.5824200005002,-7.60920999950833,Natural,25.022,2014-07-03T16:00,24.0,56,14.7,24.1,0.8,0.8,0.0,0.0,53,1015.1,985.5,38,2,43,33,0.37,1.32,10.4,13.0,304,304,23.4,28.2,22.1,20.2,17.2,0.187,0.182,0.245,0.345,1,3600.0,464.9,312.7,152.2,452.0,464.9,915.3,510.0,343.0,167.0,452.0,510.0,1004.0,Tracheophyta; Quercus suber L.; Eucalyptus L'Hér.; Olea europaea L.; Magnoliopsida; Quercus rotundifolia Lam.; Pinales; ,17.0,39.14771270751953,39.14771270751953,8.390371322631836,323.0,25.022,25.022,2.949080120523455,72.83286504016229,24.033731169169982,424.10103396143074,1.1676827138881651,42.10259558086565
2014,2014-07-03,Portalegre,Gavião,Comenda,Campo de aviação,39.4294220002492,-7.8187200000551,Natural,25.022,2014-07-03T17:00,23.5,59,15.1,23.2,0.0,0.0,0.0,0.0,1,1016.3,984.9,49,16,42,30,0.29,1.19,14.0,19.6,316,316,31.3,28.1,22.7,20.4,17.6,0.122,0.115,0.165,0.266,1,3600.0,335.1,219.6,115.5,410.1,335.1,708.6,386.0,253.0,133.0,410.1,386.0,816.3,Tracheophyta; Olea europaea L.; Magnoliopsida; Pinus pinea L.; Quercus rotundifolia Lam.; Quercus suber L.; Pinus pinaster Aiton; Eucalyptus L'Hér.; ,1.0,266.9752197265625,266.9752197265625,0.6537482142448425,324.0,25.022,25.022,2.422794171650545,67.71072723426488,18.731067335651364,408.3104168373772,1.177251230807607,33.607778213782346
2014,2014-06-23,Guarda,Celorico Da Beira,Celorico (Santa Maria),Barco,40.6352777777778,-7.44416666666667,Natural,25.022,2014-06-23T14:00,22.9,43,9.5,22.6,0.0,0.0,0.0,0.0,1,1015.8,965.7,34,1,32,45,0.43,1.6,4.7,6.0,157,155,24.1,29.6,21.6,19.4,14.8,0.09,0.209,0.29,0.367,1,3600.0,610.1,440.1,170.0,486.5,610.1,1197.7,628.0,453.0,175.0,486.5,628.0,1232.8,Magnoliopsida; Pinales; Tracheophyta; Olea europaea L.,25.0,189.70660400390625,189.70660400390625,13.186997413635254,322.0,25.022,25.022,19.327024848998025,89.17617108914543,91.062951598,305.0375400390625,4.827460122677621,104.2909093051587
2014,2014-06-23,Guarda,Celorico da Beira,Linhares,Levadiças-Quintãs de Baixo,40.5608333333333,-7.46333333333333,Natural,25.022,2014-06-23T15:00,21.9,43,8.8,20.8,0.1,0.1,0.0,0.0,51,1016.5,953.5,62,20,34,78,0.35,1.5,5.8,6.9,263,264,21.2,27.9,21.0,18.6,14.1,0.094,0.211,0.29,0.369,1,3600.0,461.8,259.7,202.1,318.1,461.8,1081.1,489.0,275.0,214.0,318.1,489.0,1144.8,Tracheophyta; Magnoliopsida; Pinus pinaster Aiton; Olea europaea L.,13.0,320.9451904296875,320.9451904296875,1.6933741569519043,242.0,25.022,25.022,8.980513032191157,81.96835948425607,87.45310121533504,279.28066503906246,1.9020696519617544,98.10525035238368
2014,2014-06-23,Guarda,Celorico Da Beira,Celorico (Santa Maria),Abelheira - Barco,40.6455555555556,-7.44055555555556,Natural,25.022,2014-06-23T15:00,22.2,42,8.8,21.7,0.0,0.0,0.0,0.0,1,1015.2,954.6,40,4,36,50,0.42,1.54,4.1,5.4,165,160,23.0,28.6,21.3,18.8,14.2,0.089,0.208,0.29,0.367,1,3600.0,591.0,408.8,182.2,501.9,591.0,1078.3,626.0,433.0,193.0,501.9,626.0,1142.2,Magnoliopsida; Tracheophyta,11.0,126.32215881347656,126.32215881347656,5.340119361877441,333.0,25.022,25.022,19.29140341646941,89.22525657838149,94.440654378,312.22154003906246,4.716808009695344,107.55119551267347
2014,2014-06-23,Guarda,Guarda,Casal de Cinza,Sra. da Póvoa,40.5433333333333,-7.17277777777778,Natural,25.022,2014-06-23T16:00,20.9,40,6.7,19.0,0.0,0.0,0.0,0.0,2,1015.2,923.1,57,8,46,74,0.4,1.5,9.6,12.0,200,196,24.1,27.1,20.4,18.0,13.3,0.101,0.189,0.27,0.361,1,3600.0,541.0,385.3,155.8,562.9,541.0,906.3,594.0,423.0,171.0,562.9,594.0,995.0,Pinales; Magnoliopsida; Tracheophyta; Olea europaea L.,9.0,185.94482421875,185.94482421875,3.801167249679565,243.0,25.022,25.022,28.33687713729178,90.42040174144182,112.003019408,359.69404003906254,7.385794239887133,125.95503674825544
2014,2014-07-02,Guarda,Guarda,Vila Garcia,VILA GARCIA,40.5124379995134,-7.17791499985589,Natural,25.022,2014-07-02T16:00,18.5,53,8.8,16.0,1.0,1.0,0.0,0.0,55,1015.4,923.6,59,24,43,40,0.29,1.0,15.1,20.0,12,14,40.0,24.5,19.8,18.1,14.1,0.11,0.178,0.261,0.356,1,3600.0,369.1,190.5,178.6,277.6,369.1,907.8,405.0,209.0,196.0,277.6,405.0,996.0,Tracheophyta; Magnoliopsida; Olea europaea L.; Quercus L.; Vitis vinifera L.; Pinales; Pinus pinaster Aiton; Acacia Mill.; Castanea sativa Mill.; ,10.0,229.08462524414065,229.08462524414065,5.766461372375488,243.0,25.022,25.022,14.053315727977516,81.25427532532979,107.98997248700393,386.7298364257813,2.79319524259142,127.18940520379606
2014,2014-09-14,Guarda,Celorico da Beira,Vila Boa do Mondego,Vale de Grou (N16. 6360. Portugal),40.6194916666879,-7.4678666665819,Natural,25.022,2014-09-14T19:00,18.5,78,14.7,19.3,0.0,0.0,0.0,0.0,2,1013.5,962.4,58,16,28,89,0.03,0.46,5.0,12.0,201,201,18.0,21.3,22.4,22.3,20.9,0.158,0.158,0.225,0.331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,10.0,51.3,15.0,72.9,Magnoliopsida; Tracheophyta; Pinus pinaster Aiton,10.0,324.150390625,324.150390625,3.935383081436157,243.0,25.022,25.022,0.8513486751396397,56.042103393318136,39.90282501526294,779.9207265624999,0.3935055673501225,70.75554404895664
2014,2014-07-02,Castelo Branco,Castelo Branco,Sarzedas,Vale de Maria Dona,39.8926619995965,-7.69282999992371,Natural,25.022,2014-07-02T14:00,21.0,51,10.4,19.9,0.3,0.3,0.0,0.0,51,1015.8,964.6,74,28,64,36,0.46,1.23,14.6,19.6,322,324,36.4,27.1,20.4,19.5,16.3,0.13,0.18,0.234,0.354,1,3600.0,693.2,459.9,233.3,506.2,693.2,1202.1,713.0,473.0,240.0,506.2,713.0,1236.4,Magnoliopsida; Vitis vinifera L.; Pinus pinaster Aiton; Tracheophyta; Eucalyptus L'Hér.; Olea europaea L.; Quercus suber L.; Quercus rotundifolia Lam.; ,40.0,9.477775573730469,9.477775573730469,16.755701065063477,312.0,25.022,25.022,10.68278889802804,81.65203280605348,51.86141278570695,334.5408364257812,2.853366932541102,74.75213657471443
2014,2014-07-02,Castelo Branco,Fundão,Souto da Casa,Vale de Urso,40.082654999627,-7.57436699973212,Natural,25.022,2014-07-02T16:00,20.4,49,9.3,18.2,0.0,0.0,0.0,0.0,3,1015.5,941.2,87,41,65,38,0.35,1.23,13.9,19.1,10,11,42.1,24.3,19.5,18.1,14.8,0.182,0.239,0.3,0.397,1,3600.0,452.5,292.0,160.6,421.9,452.5,915.7,496.0,320.0,176.0,421.9,496.0,1003.7,Pinus pinaster Aiton; Magnoliopsida; Olea europaea L.; Tracheophyta; Eucalyptus L'Hér.; Quercus L.; Pinales; Quercus suber L.; ,28.0,325.6776733398437,325.6776733398437,15.425750732421877,324.0,25.022,25.022,16.169911135865203,84.83622525723915,67.93650502630663,354.4175864257812,4.150999084869708,91.85497655573091
2014,2014-09-14,Castelo Branco,Covilhã,Ourondo,Quinta das Fontainhas. Ourondo,40.1527777777778,-7.67083333333333,Natural,25.022,2014-09-14T16:00,22.4,63,15.0,22.5,0.0,0.0,0.0,0.0,1,1013.4,962.8,44,32,23,6,0.27,1.0,10.7,14.6,220,220,40.7,25.1,22.6,22.9,21.8,0.202,0.178,0.197,0.32,1,3600.0,335.8,235.1,100.6,480.0,335.8,662.4,387.0,271.0,116.0,480.0,387.0,763.4,Magnoliopsida; Pinus pinaster Aiton; Olea europaea L.,15.0,148.91348266601562,148.91348266601562,7.432538509368896,324.0,25.022,25.022,2.722662990688774,67.57314319968852,26.972623940369044,608.2198167194641,0.9923879396731292,48.56138819024593
2014,2014-05-16,Castelo Branco,Oleiros,Álvaro,Portela de Álvaro,39.9761590003967,-7.96688300000297,Natural,25.022,2014-05-16T05:00,15.3,77,11.2,14.5,0.5,0.5,0.0,0.0,53,1013.7,969.8,40,0,22,89,0.01,0.4,7.9,21.4,51,61,20.9,16.9,20.6,17.4,13.3,0.142,0.208,0.29,0.382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olea europaea L.; Eucalyptus L'Hér.; Pinus pinaster Aiton; Magnoliopsida; Tracheophyta; ,23.0,42.754493713378906,42.754493713378906,15.793785095214844,312.0,25.022,25.022,6.294212532532341,74.18428448032682,125.73186642399996,289.71468884277346,1.0932279440870842,125.6192266868662
2014,2014-05-16,Castelo Branco,Oleiros,Álvaro,Ladeira das Sarnadas,39.9419579998652,-7.98334499999674,Natural,25.022,2014-05-16T06:00,13.6,73,8.7,11.4,0.8,0.8,0.0,0.0,53,1015.1,940.1,50,0,39,87,0.05,0.43,12.6,24.8,59,62,33.5,15.2,18.7,16.0,11.7,0.152,0.217,0.298,0.385,1,0.0,27.5,2.3,25.2,18.9,15.0,162.7,12.0,1.0,11.0,10.3,12.0,71.0,Olea europaea L.; Eucalyptus L'Hér.; Pinus pinaster Aiton; Magnoliopsida; Tracheophyta; ,30.0,241.97520446777344,241.97520446777344,17.116819381713867,243.0,25.022,25.022,6.358941159308059,69.9572467163456,109.97229021233424,289.56268884277347,1.1787555630963575,112.82282925272712
2014,2014-05-16,Castelo Branco,Oleiros,Álvaro,Pessegueiras,39.969997999933,-7.98441500001483,Natural,25.022,2014-05-16T13:00,24.9,36,8.8,24.5,0.0,0.0,0.0,0.0,1,1012.8,952.3,20,0,0,68,0.61,2.03,13.0,17.3,90,89,38.9,25.2,19.2,16.3,12.3,0.176,0.228,0.307,0.388,1,3600.0,862.6,670.6,192.0,722.7,862.6,1242.0,867.0,674.0,193.0,722.7,867.0,1248.3,Olea europaea L.; Eucalyptus L'Hér.; Pinus pinaster Aiton; Magnoliopsida; Tracheophyta; ,16.0,64.56781005859375,64.56781005859375,4.638613224029541,312.0,25.022,25.022,11.535961938972104,83.8053531976894,57.19310797973895,191.84243615722656,3.452501610047226,65.53906316565698
2014,2014-06-13,Castelo Branco,Sertã,Troviscal,Cova do Barro. Carvalhal,39.8444444444444,-7.98,Natural,25.022,2014-06-13T16:00,30.2,28,9.9,29.3,0.0,0.0,0.0,0.0,1,1016.6,942.2,21,0,26,17,0.55,3.08,10.9,14.6,326,327,27.4,31.6,22.5,16.0,13.2,0.13,0.206,0.253,0.365,1,3600.0,607.2,503.5,103.8,733.6,607.2,910.1,667.0,553.0,114.0,733.6,667.0,999.7,Magnoliopsida; Pinus pinaster Aiton; Tracheophyta; Eucalyptus L'Hér.; Olea europaea L.; Acacia Mill.,22.0,343.6978759765625,343.6978759765625,15.729084014892578,324.0,25.022,25.022,31.97683928991424,93.57142330791145,65.730317016,236.4737104492188,12.308878666531388,77.56243127973664
2014,2014-06-13,Castelo Branco,Sertã,Carvalhal,Lameirinhas,39.8778800000085,-8.10455699973636,Natural,29.874,2014-06-13T16:00,30.8,33,12.9,30.1,0.0,0.0,0.0,0.0,1,1017.1,965.0,31,0,45,12,0.56,2.96,14.7,20.0,324,326,32.0,30.8,22.9,16.6,14.0,0.155,0.22,0.259,0.367,1,3600.0,595.0,486.5,108.4,706.4,595.0,913.4,653.0,534.0,119.0,706.4,653.0,1002.5,Eucalyptus L'Hér.; Olea europaea L.; Pinus pinaster Aiton; Magnoliopsida; Tracheophyta,14.0,231.74403381347656,231.74403381347656,15.974786758422852,313.0,29.874,29.874,34.31223565240296,92.9936285772872,64.891814806,237.0497104492188,13.750960443803,77.0517676938125
2014,2014-07-02,Viseu,Armamar,São Cosmado,Lapinha,41.0612330002255,-7.63228800031874,Natural,25.022,2014-07-02T18:00,21.1,47,9.2,19.1,0.0,0.0,0.0,0.0,1,1015.8,948.2,22,3,15,34,0.24,1.34,12.4,17.7,22,24,36.7,22.9,19.3,17.1,13.8,0.185,0.172,0.226,0.362,1,3600.0,248.3,172.8,75.5,479.1,248.3,477.2,309.0,215.0,94.0,479.1,309.0,593.8,Magnoliopsida; Vitis vinifera L.; Olea europaea L.; Tracheophyta; Pinales,24.0,127.85800170898438,127.85800170898438,13.141441345214844,242.0,25.022,25.022,13.150101655773502,83.07355535368296,71.76416233830663,377.7588364257812,3.0447499597489003,97.31171215218372
2014,2014-09-14,Viseu,Tondela,Lajeosa do Dão,Penedo - S. Gemil,40.5178930000464,-7.99583200030857,Natural,25.022,2014-09-14T14:00,20.6,67,14.4,20.3,1.5,1.5,0.0,0.0,61,1013.1,974.2,49,25,35,19,0.27,0.79,12.0,15.8,226,225,40.3,23.7,20.5,20.6,19.1,0.229,0.212,0.206,0.321,1,3600.0,392.5,194.8,197.7,265.0,392.5,994.1,409.0,203.0,206.0,265.0,409.0,1035.8,Magnoliopsida; Vitis vinifera L.; Tracheophyta; Pinus pinaster Aiton; Eucalyptus L'Hér.,13.0,156.6473388671875,156.6473388671875,12.938852310180664,312.0,25.022,25.022,7.868015104461474,78.27922109573043,54.996020256,554.9747265625,1.766208274021518,88.15293516271899
2014,2014-09-21,Viseu,Penedono,Póvoa de Penela,PÓVOA DE PENELA,41.0527690000004,-7.3968340004815,Natural,25.022,2014-09-21T21:00,15.5,90,13.9,15.9,0.0,0.0,0.0,0.0,1,1016.8,930.5,36,3,13,84,0.0,0.18,5.6,10.7,75,76,13.0,17.1,18.7,19.0,18.8,0.329,0.238,0.183,0.322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Magnoliopsida; Castanea sativa Mill.; Olea europaea L.,20.0,46.21786117553711,46.21786117553711,6.808958053588867,222.0,25.022,25.022,3.746589370990783e-05,18.436247550673983,2.151113400393402,542.1642967609165,9.315420619100884e-05,4.259971702702482
2014,2014-06-12,Coimbra,Góis,Góis,Aigra Nova,40.1185699999332,-8.15540200021532,Natural,29.874,2014-06-12T17:00,27.8,45,14.9,28.3,0.0,0.0,0.0,0.0,1,1018.3,959.7,26,0,43,0,0.32,2.04,7.6,9.4,335,337,19.1,26.1,20.2,15.2,13.3,0.221,0.28,0.31,0.376,1,3600.0,334.0,207.3,126.7,391.1,334.0,703.2,385.0,239.0,146.0,391.1,385.0,810.6,Eucalyptus L'Hér.; Pinus pinaster Aiton; Magnoliopsida,48.0,220.4393768310547,220.4393768310547,24.10169792175293,324.0,29.874,29.874,20.18250103466601,91.14857540660736,54.168533202,186.9531917724609,7.4088361565324785,62.82742212795631
