surface,latitude,longitude,fbupinx,drtcode,dufmcode,ffmcode,fdsrte,fwinx,infsinx
0.0,36.78621931791178,350.6666666666667,,,,,,,
0.0,36.78621931791178,351.33333333333337,145.5,833.75,93.0,83.16016,1.875,10.9453125,1.90625
0.0,36.78621931791178,352.0,159.0,735.5,109.0,80.75195,2.578125,13.09375,2.3007812
0.0,36.78621931791178,352.6666666666667,,,,,,,
0.0,36.78621931791178,353.33333333333337,182.5,639.25,142.0,82.59375,3.203125,14.785156,2.578125
0.0,41.840811206489,350.64,,,,,,,
0.0,41.840811206489,351.36,41.0,130.25,33.75,91.04492,2.921875,14.0390625,6.1875
0.0,41.840811206489,352.08,37.75,192.75,25.0,90.9375,2.765625,13.625,6.3164062
0.0,41.840811206489,352.8,76.0,410.75,49.5,94.69922,11.84375,30.96875,11.90625
0.0,41.840811206489,353.52,100.75,547.25,65.5,94.69336,18.53125,39.878906,14.238281
0.0,41.27918996225089,350.64,,,,,,,
0.0,41.27918996225089,351.36,44.5,218.5,29.75,89.48242,2.6171875,13.191406,5.3984375
0.0,41.27918996225089,352.08,54.5,294.75,35.25,92.734375,7.546875,24.003906,10.4921875
0.0,41.27918996225089,352.8,100.75,676.25,62.0,94.53711,16.664062,37.558594,12.980469
0.0,41.27918996225089,353.52,139.0,679.0,93.25,93.91016,20.75,42.507812,12.9609375
0.0,40.71756869718417,350.859375,,,,,,,
0.0,40.71756869718417,351.5625,69.75,355.25,46.25,93.79297,11.015625,29.71875,11.933594
0.0,40.71756869718417,352.265625,38.0,298.0,22.5,92.69922,5.328125,19.726562,10.261719
0.0,40.71756869718417,352.96875,87.5,529.5,55.0,95.28906,14.5078125,34.734375,12.7578125
0.0,40.15594741204222,350.859375,46.0,535.0,25.75,83.44336,1.1953125,8.4609375,3.0742188
0.0,40.15594741204222,351.5625,108.0,436.0,78.25,95.73242,13.9375,33.953125,10.6171875
0.0,40.15594741204222,352.265625,101.5,461.0,70.0,95.61719,15.625,36.210938,12.2109375
0.0,40.15594741204222,352.96875,192.75,665.5,151.0,96.59375,24.835938,47.054688,13.574219
0.0,39.594326107545804,350.6666666666667,75.0,574.75,44.75,84.02539,2.5859375,13.105469,3.671875
0.0,39.594326107545804,351.33333333333337,171.0,634.0,129.0,96.75586,25.898438,48.183594,14.5390625
0.0,39.594326107545804,352.0,183.25,603.25,147.75,97.15234,31.648438,53.964844,17.097656
0.0,39.594326107545804,352.6666666666667,245.0,677.25,223.75,96.759766,29.765625,52.121094,15.4296875
0.0,39.594326107545804,353.33333333333337,253.75,735.25,223.0,97.43164,28.585938,50.945312,14.8359375
0.0,39.03270478438495,350.6666666666667,182.5,800.25,127.5,95.140625,25.757812,48.03125,14.2109375
0.0,39.03270478438495,351.33333333333337,196.75,677.0,154.5,98.09961,36.703125,58.671875,19.269531
0.0,39.03270478438495,352.0,194.75,749.75,144.25,97.46484,35.351562,57.441406,18.652344
0.0,39.03270478438495,352.6666666666667,356.25,765.75,357.0,97.25586,35.5,57.578125,17.871094
0.0,39.03270478438495,353.33333333333337,300.25,889.75,259.75,97.4043,36.71875,58.6875,18.492188
0.0,38.47108344322056,350.6666666666667,134.5,729.0,87.25,88.61719,6.5546875,22.167969,5.015625
0.0,38.47108344322056,351.33333333333337,190.75,735.25,141.25,97.31836,28.648438,51.007812,15.46875
0.0,38.47108344322056,352.0,342.5,814.5,343.0,97.140625,31.742188,54.054688,16.136719
0.0,38.47108344322056,352.6666666666667,219.0,771.5,169.75,96.62891,26.09375,48.382812,13.871094
0.0,38.47108344322056,353.33333333333337,242.75,755.25,203.0,97.12695,31.75,54.058594,16.375
0.0,37.909462084686055,350.6666666666667,,,,,,,
0.0,37.909462084686055,351.33333333333337,191.5,724.75,143.0,94.81836,18.585938,39.94922,10.5234375
0.0,37.909462084686055,352.0,328.75,824.25,328.0,94.90039,20.15625,41.816406,10.75
0.0,37.909462084686055,352.6666666666667,329.0,767.75,329.25,93.890625,16.648438,37.539062,9.1015625
0.0,37.909462084686055,353.33333333333337,276.75,663.75,277.0,95.38867,25.304688,47.554688,13.2265625
0.0,37.34784070938886,350.6666666666667,131.0,780.5,83.0,81.08789,1.9609375,11.203125,2.0664062
0.0,37.34784070938886,351.33333333333337,191.75,753.0,140.5,92.46875,18.84375,40.257812,10.6484375
0.0,37.34784070938886,352.0,286.75,846.75,248.75,95.11328,28.3125,50.66797,14.605469
0.0,37.34784070938886,352.6666666666667,372.75,867.0,373.25,93.4043,20.59375,42.328125,10.941406
0.0,37.34784070938886,353.33333333333337,400.5,759.5,402.5,93.59766,19.617188,41.1875,10.480469
0.0,36.78621931791178,350.6666666666667,,,,,,,
0.0,36.78621931791178,351.33333333333337,124.25,790.25,77.25,82.13281,3.765625,16.203125,3.40625
0.0,36.78621931791178,352.0,160.75,767.0,109.0,81.66992,3.9609375,16.671875,3.140625
0.0,36.78621931791178,352.6666666666667,,,,,,,
0.0,36.78621931791178,353.33333333333337,187.0,641.0,147.25,84.28711,4.421875,17.75,3.265625
0.0,41.840811206489,350.64,,,,,,,
0.0,41.840811206489,351.36,53.25,243.5,36.75,91.509766,3.4609375,15.457031,5.8203125
0.0,41.840811206489,352.08,44.75,194.25,31.25,92.302734,3.828125,16.359375,7.1171875
0.0,41.840811206489,352.8,93.0,423.75,64.25,95.646484,13.375,33.17578,11.371094
0.0,41.840811206489,353.52,137.25,587.25,97.0,95.50195,18.65625,40.03125,11.875
0.0,41.27918996225089,350.64,,,,,,,
0.0,41.27918996225089,351.36,51.25,301.75,32.5,91.37305,3.859375,16.4375,6.4882812
0.0,41.27918996225089,352.08,65.75,296.5,45.5,94.4668,9.921875,28.015625,11.4140625
0.0,41.27918996225089,352.8,184.5,743.25,133.75,95.84375,23.265625,45.347656,12.9375
0.0,41.27918996225089,353.52,216.5,719.75,173.5,95.30664,23.03125,45.09375,12.4296875
0.0,40.71756869718417,350.859375,,,,,,,
0.0,40.71756869718417,351.5625,65.75,368.75,42.25,94.21875,6.703125,22.453125,8.3203125
0.0,40.71756869718417,352.265625,55.75,331.25,35.25,93.83984,8.140625,25.054688,10.957031
0.0,40.71756869718417,352.96875,133.25,579.25,93.5,96.28906,21.515625,43.390625,13.671875
0.0,40.15594741204222,350.859375,29.0,466.75,15.75,78.01172,0.359375,4.3085938,2.0898438
0.0,40.15594741204222,351.5625,86.25,404.25,59.0,95.73633,16.585938,37.45703,14.4453125
0.0,40.15594741204222,352.265625,102.0,437.5,72.0,97.08789,16.054688,36.777344,12.4609375
0.0,40.15594741204222,352.96875,251.75,727.5,221.75,97.66406,26.0,48.289062,13.628906
0.0,39.594326107545804,350.6666666666667,65.25,598.75,37.75,81.91211,1.7265625,10.441406,3.0703125
0.0,39.594326107545804,351.33333333333337,134.0,654.0,90.0,96.97461,29.875,52.234375,18.289062
0.0,39.594326107545804,352.0,157.25,605.0,116.5,98.06445,28.53125,50.890625,16.332031
0.0,39.594326107545804,352.6666666666667,283.5,662.5,283.75,97.85156,31.710938,54.023438,16.199219
0.0,39.594326107545804,353.33333333333337,409.0,741.0,411.5,98.4707,30.328125,52.679688,15.4609375
0.0,39.03270478438495,350.6666666666667,192.25,827.75,135.5,92.572266,18.523438,39.871094,10.484375
0.0,39.03270478438495,351.33333333333337,223.5,777.0,174.5,98.30469,35.015625,57.13672,18.074219
0.0,39.03270478438495,352.0,191.0,650.5,151.0,97.71484,25.117188,47.35547,13.738281
0.0,39.03270478438495,352.6666666666667,255.0,701.0,234.0,97.51367,28.679688,51.04297,14.875
0.0,39.03270478438495,353.33333333333337,427.5,845.75,429.25,97.94922,28.492188,50.847656,14.605469
0.0,38.47108344322056,350.6666666666667,130.25,806.75,81.5,84.24609,3.7421875,16.15625,3.3085938
0.0,38.47108344322056,351.33333333333337,243.25,891.5,184.5,96.71875,30.273438,52.625,15.6796875
0.0,38.47108344322056,352.0,214.75,729.0,169.75,96.84766,27.554688,49.898438,14.613281
0.0,38.47108344322056,352.6666666666667,286.0,762.25,269.25,96.35156,28.273438,50.628906,14.589844
0.0,38.47108344322056,353.33333333333337,391.5,722.25,393.75,97.140625,26.328125,48.632812,13.609375
0.0,37.909462084686055,350.6666666666667,,,,,,,
0.0,37.909462084686055,351.33333333333337,279.25,838.5,239.25,95.353516,25.8125,48.089844,13.457031
0.0,37.909462084686055,352.0,256.0,805.5,212.5,95.3125,21.226562,43.058594,11.359375
0.0,37.909462084686055,352.6666666666667,324.75,741.25,325.0,93.69141,17.5625,38.691406,9.535156
0.0,37.909462084686055,353.33333333333337,360.0,663.0,362.0,95.39258,23.453125,45.554688,12.277344
0.0,37.34784070938886,350.6666666666667,135.0,806.0,85.5,81.322266,1.640625,10.140625,1.8007812
0.0,37.34784070938886,351.33333333333337,243.75,855.75,189.25,95.4082,26.0,48.289062,13.6640625
0.0,37.34784070938886,352.0,388.25,819.0,389.25,96.11914,34.921875,57.05078,17.59375
0.0,37.34784070938886,352.6666666666667,381.75,818.25,382.75,95.5,31.289062,53.617188,15.9140625
0.0,37.34784070938886,353.33333333333337,394.25,765.5,396.0,95.37695,28.28125,50.632812,14.511719
0.0,36.78621931791178,350.6666666666667,,,,,,,
0.0,36.78621931791178,351.33333333333337,149.25,849.5,95.5,84.15234,6.3203125,21.710938,4.640625
0.0,36.78621931791178,352.0,163.5,751.75,112.25,84.666016,8.65625,25.941406,5.7695312
0.0,36.78621931791178,352.6666666666667,,,,,,,
0.0,36.78621931791178,353.33333333333337,188.5,656.25,147.0,87.12305,12.875,32.46875,7.703125
0.0,41.840811206489,350.64,,,,,,,
0.0,41.840811206489,351.36,56.25,225.0,40.75,88.1543,2.3203125,12.324219,4.1914062
0.0,41.840811206489,352.08,57.25,214.75,43.0,92.541016,5.1796875,19.414062,7.5078125
0.0,41.840811206489,352.8,83.0,399.0,56.0,97.22266,19.375,40.898438,17.039062
0.0,41.840811206489,353.52,140.75,615.0,98.5,97.36914,25.148438,47.390625,15.28125
0.0,41.27918996225089,350.64,,,,,,,
0.0,41.27918996225089,351.36,49.5,311.25,31.0,86.23242,1.578125,9.90625,3.5117188
0.0,41.27918996225089,352.08,85.25,344.0,61.75,95.2832,11.125,29.894531,10.386719
0.0,41.27918996225089,352.8,139.0,699.25,92.5,97.50781,22.929688,44.976562,14.1640625
0.0,41.27918996225089,353.52,197.5,733.25,148.75,97.14258,23.03125,45.089844,12.628906
0.0,40.71756869718417,350.859375,,,,,,,
0.0,40.71756869718417,351.5625,88.75,441.25,59.25,91.015625,7.5546875,24.019531,7.3320312
0.0,40.71756869718417,352.265625,64.0,363.0,41.0,94.802734,7.3359375,23.625,9.113281
0.0,40.71756869718417,352.96875,129.75,611.25,88.25,97.3418,19.742188,41.335938,12.847656
0.0,40.15594741204222,350.859375,44.0,471.5,24.75,78.666016,0.96875,7.515625,2.78125
0.0,40.15594741204222,351.5625,137.75,511.75,103.75,93.322266,19.070312,40.527344,12.089844
0.0,40.15594741204222,352.265625,106.5,467.5,74.5,97.328125,24.070312,46.23047,17.265625
0.0,40.15594741204222,352.96875,216.75,692.5,178.25,98.291016,35.9375,57.976562,18.585938
0.0,39.594326107545804,350.6666666666667,65.0,583.5,37.75,80.51758,1.9609375,11.2109375,3.3515625
0.0,39.594326107545804,351.33333333333337,193.25,704.0,147.25,93.5332,24.3125,46.496094,13.3125
0.0,39.594326107545804,352.0,202.25,656.25,164.5,98.3457,40.140625,61.71875,20.820312
0.0,39.594326107545804,352.6666666666667,258.0,725.0,232.5,98.11133,36.945312,58.88672,18.726562
0.0,39.594326107545804,353.33333333333337,420.25,789.5,422.5,98.74414,36.921875,58.867188,18.507812
0.0,39.03270478438495,350.6666666666667,184.75,822.5,128.5,90.34766,18.960938,40.398438,10.796875
0.0,39.03270478438495,351.33333333333337,208.75,786.0,156.25,96.73047,37.023438,58.95703,19.210938
0.0,39.03270478438495,352.0,214.75,794.25,162.25,98.140625,36.757812,58.71875,19.003906
0.0,39.03270478438495,352.6666666666667,269.25,789.0,235.0,97.74805,32.53125,54.808594,16.621094
0.0,39.03270478438495,353.33333333333337,284.75,903.0,235.0,98.353516,36.492188,58.48047,18.421875
0.0,38.47108344322056,350.6666666666667,128.25,793.5,80.25,83.66406,5.875,20.84375,4.7148438
0.0,38.47108344322056,351.33333333333337,205.75,800.0,151.5,96.26758,35.695312,57.757812,18.625
0.0,38.47108344322056,352.0,256.5,860.0,204.5,97.16016,30.882812,53.222656,15.8984375
0.0,38.47108344322056,352.6666666666667,229.25,776.5,181.5,96.57422,29.929688,52.285156,15.613281
0.0,38.47108344322056,353.33333333333337,272.5,751.75,249.0,97.24609,33.46875,55.691406,17.046875
0.0,37.909462084686055,350.6666666666667,,,,,,,
0.0,37.909462084686055,351.33333333333337,206.25,813.0,151.25,95.72461,31.171875,53.503906,16.445312
0.0,37.909462084686055,352.0,269.5,857.25,222.0,95.81445,21.976562,43.914062,11.6796875
0.0,37.909462084686055,352.6666666666667,335.25,784.75,335.5,94.47461,21.921875,43.85547,11.574219
0.0,37.909462084686055,353.33333333333337,367.5,691.5,369.25,96.22461,34.390625,56.558594,17.351562
0.0,37.34784070938886,350.6666666666667,140.5,840.5,88.75,81.92969,4.34375,17.566406,3.5625
0.0,37.34784070938886,351.33333333333337,227.5,859.0,170.0,95.69531,23.3125,45.40625,12.484375
0.0,37.34784070938886,352.0,390.25,843.25,391.25,97.03516,30.945312,53.277344,15.75
0.0,37.34784070938886,352.6666666666667,388.25,822.0,389.25,96.228516,28.914062,51.277344,14.808594
0.0,37.34784070938886,353.33333333333337,406.75,760.0,409.0,96.25391,28.765625,51.125,14.738281
0.0,36.78621931791178,350.6666666666667,,,,,,,
0.0,36.78621931791178,351.33333333333337,141.25,781.25,91.25,86.20703,2.890625,13.949219,2.6210938
0.0,36.78621931791178,352.0,164.5,753.5,113.25,84.56641,4.078125,16.957031,3.1835938
0.0,36.78621931791178,352.6666666666667,,,,,,,
0.0,36.78621931791178,353.33333333333337,194.75,666.25,153.5,87.2832,6.6953125,22.433594,4.46875
0.0,41.840811206489,350.64,,,,,,,
0.0,41.840811206489,351.36,59.25,260.5,41.5,87.01367,2.34375,12.410156,4.0664062
0.0,41.840811206489,352.08,55.25,212.75,40.75,92.453125,4.921875,18.851562,7.40625
0.0,41.840811206489,352.8,109.25,443.75,78.75,97.06445,23.382812,45.476562,16.542969
0.0,41.840811206489,353.52,153.25,607.5,112.0,97.63281,29.726562,52.085938,17.121094
0.0,41.27918996225089,350.64,,,,,,,
0.0,41.27918996225089,351.36,55.5,318.25,35.5,85.56445,2.046875,11.4765625,3.8632812
0.0,41.27918996225089,352.08,78.75,316.0,57.25,94.072266,8.8671875,26.292969,9.121094
0.0,41.27918996225089,352.8,200.25,763.75,149.0,97.71875,29.90625,52.26172,15.921875
0.0,41.27918996225089,353.52,230.25,740.0,188.5,97.37305,34.742188,56.882812,17.878906
0.0,40.71756869718417,350.859375,,,,,,,
0.0,40.71756869718417,351.5625,74.5,386.5,49.25,89.94531,6.4140625,21.894531,7.3164062
0.0,40.71756869718417,352.265625,70.75,350.75,47.25,94.666016,9.1640625,26.789062,10.140625
0.0,40.71756869718417,352.96875,148.75,599.25,107.75,97.05859,23.59375,45.70703,14.082031
0.0,40.15594741204222,350.859375,30.25,480.75,16.5,78.21094,1.15625,8.3359375,4.03125
0.0,40.15594741204222,351.5625,97.5,422.75,68.5,92.77734,15.8046875,36.44922,12.6953125
0.0,40.15594741204222,352.265625,117.5,457.75,86.5,97.296875,19.523438,41.070312,13.472656
0.0,40.15594741204222,352.96875,264.75,748.25,237.25,98.04297,31.257812,53.585938,16.042969
0.0,39.594326107545804,350.6666666666667,67.0,612.75,38.75,79.50195,3.40625,15.3203125,4.8789062
0.0,39.594326107545804,351.33333333333337,144.75,672.0,99.0,92.7832,30.382812,52.73047,17.886719
0.0,39.594326107545804,352.0,172.25,625.5,131.5,97.759766,34.632812,56.777344,18.886719
0.0,39.594326107545804,352.6666666666667,299.25,683.75,299.5,98.21875,27.40625,49.742188,14.1640625
0.0,39.594326107545804,353.33333333333337,425.5,762.5,428.0,98.58008,33.703125,55.910156,17.019531
0.0,39.03270478438495,350.6666666666667,199.0,844.25,141.25,88.978516,26.585938,48.898438,14.332031
0.0,39.03270478438495,351.33333333333337,235.5,796.5,186.75,95.822266,46.234375,66.84766,23.25
0.0,39.03270478438495,352.0,205.0,671.25,166.0,97.82031,37.453125,59.351562,19.480469
0.0,39.03270478438495,352.6666666666667,267.75,722.0,249.75,97.61914,27.046875,49.378906,14.0625
0.0,39.03270478438495,353.33333333333337,443.5,867.0,445.5,98.05469,30.742188,53.078125,15.6484375
0.0,38.47108344322056,350.6666666666667,133.5,821.5,83.75,83.72461,11.0625,29.796875,7.7109375
0.0,38.47108344322056,351.33333333333337,255.5,911.0,196.75,96.29492,45.914062,66.58594,22.9375
0.0,38.47108344322056,352.0,228.5,749.5,184.75,97.29492,29.703125,52.0625,15.511719
0.0,38.47108344322056,352.6666666666667,298.0,783.0,284.0,97.46289,25.8125,48.09375,13.425781
0.0,38.47108344322056,353.33333333333337,407.0,743.25,409.25,97.55469,30.585938,52.933594,15.582031
0.0,37.909462084686055,350.6666666666667,,,,,,,
0.0,37.909462084686055,351.33333333333337,290.25,857.75,251.75,95.45508,40.085938,61.66797,20.074219
0.0,37.909462084686055,352.0,268.75,825.75,226.5,96.33984,25.070312,47.304688,13.1328125
0.0,37.909462084686055,352.6666666666667,337.25,761.25,337.75,94.97656,15.6640625,36.265625,8.628906
0.0,37.909462084686055,353.33333333333337,374.25,683.5,376.25,96.484375,27.53125,49.878906,14.171875
0.0,37.34784070938886,350.6666666666667,137.75,821.0,87.25,81.64453,8.0078125,24.820312,5.8125
0.0,37.34784070938886,351.33333333333337,256.5,875.25,202.25,95.92578,26.664062,48.98047,13.921875
0.0,37.34784070938886,352.0,403.25,840.0,404.75,97.33789,40.304688,61.859375,20.078125
0.0,37.34784070938886,352.6666666666667,395.75,838.75,397.0,96.58203,33.140625,55.382812,16.765625
0.0,37.34784070938886,353.33333333333337,408.5,786.25,410.5,96.625,30.203125,52.55078,15.402344
0.0,36.78621931791178,350.6666666666667,,,,,,,
0.0,36.78621931791178,351.33333333333337,156.5,865.75,101.25,87.92578,5.3828125,19.832031,4.0117188
0.0,36.78621931791178,352.0,167.5,768.0,115.25,84.61133,5.546875,20.171875,4.0078125
0.0,36.78621931791178,352.6666666666667,,,,,,,
0.0,36.78621931791178,353.33333333333337,194.25,673.25,152.0,87.2207,9.03125,26.570312,5.6953125
0.0,41.840811206489,350.64,,,,,,,
0.0,41.840811206489,351.36,37.0,111.25,31.75,92.671875,3.3515625,15.171875,7.3320312
0.0,41.840811206489,352.08,47.75,154.25,39.0,94.390625,7.1953125,23.363281,11.078125
0.0,41.840811206489,352.8,114.0,430.75,85.0,97.41992,26.195312,48.492188,17.820312
0.0,41.840811206489,353.52,155.0,644.0,110.75,97.82031,32.554688,54.83203,18.519531
0.0,41.27918996225089,350.64,,,,,,,
0.0,41.27918996225089,351.36,48.25,282.75,30.5,89.31836,3.2734375,14.96875,6.0039062
0.0,41.27918996225089,352.08,82.75,318.75,61.25,96.15625,16.421875,37.253906,14.796875
0.0,41.27918996225089,352.8,172.75,738.25,122.0,97.75586,32.140625,54.4375,17.628906
0.0,41.27918996225089,353.52,230.25,787.5,181.25,97.427734,31.070312,53.402344,16.144531
0.0,40.71756869718417,350.859375,,,,,,,
0.0,40.71756869718417,351.5625,86.25,439.5,57.0,95.39258,12.171875,31.453125,11.113281
0.0,40.71756869718417,352.265625,68.25,315.25,46.75,94.24414,9.9140625,28.007812,11.109375
0.0,40.71756869718417,352.96875,149.0,599.0,108.0,97.19531,26.289062,48.589844,15.5
0.0,40.15594741204222,350.859375,48.75,484.75,28.0,86.5332,1.234375,8.6171875,3.0117188
0.0,40.15594741204222,351.5625,123.25,485.5,90.25,97.23047,27.882812,50.23828,17.972656
0.0,40.15594741204222,352.265625,161.25,528.0,130.25,97.384766,38.640625,60.40625,21.363281
0.0,40.15594741204222,352.96875,269.75,739.5,247.75,98.009766,43.71875,64.765625,21.835938
0.0,39.594326107545804,350.6666666666667,49.25,541.75,27.75,85.97461,2.1796875,11.894531,4.4023438
0.0,39.594326107545804,351.33333333333337,199.0,744.25,149.5,98.11719,56.34375,74.74609,28.722656
0.0,39.594326107545804,352.0,248.75,693.25,225.5,98.48242,62.125,78.98828,30.613281
0.0,39.594326107545804,352.6666666666667,380.25,715.5,382.0,98.30469,52.921875,72.15234,25.929688
0.0,39.594326107545804,353.33333333333337,440.25,809.25,443.0,98.51953,49.1875,69.23047,24.183594
0.0,39.03270478438495,350.6666666666667,151.75,813.25,99.0,96.03711,47.585938,67.94141,26.535156
0.0,39.03270478438495,351.33333333333337,317.75,813.5,310.25,98.19922,68.44531,83.42969,33.226562
0.0,39.03270478438495,352.0,295.0,819.25,268.25,98.51758,60.46875,77.79297,29.558594
0.0,39.03270478438495,352.6666666666667,388.25,801.75,389.5,98.609375,57.320312,75.47656,27.964844
0.0,39.03270478438495,353.33333333333337,456.25,937.25,458.0,98.5918,59.632812,77.17969,29.027344
0.0,38.47108344322056,350.6666666666667,129.5,748.25,82.5,86.984375,10.1796875,28.425781,7.3125
0.0,38.47108344322056,351.33333333333337,288.0,917.5,236.75,97.26758,69.49219,84.15234,33.8125
0.0,38.47108344322056,352.0,369.75,846.0,370.25,98.046875,62.84375,79.50781,30.546875
0.0,38.47108344322056,352.6666666666667,376.75,833.0,377.75,98.16797,53.71875,72.76172,26.296875
0.0,38.47108344322056,353.33333333333337,411.5,751.25,414.0,98.48242,61.132812,78.27344,29.730469
0.0,37.909462084686055,350.6666666666667,,,,,,,
0.0,37.909462084686055,351.33333333333337,316.25,878.25,287.5,96.22266,77.52344,89.515625,37.492188
0.0,37.909462084686055,352.0,292.25,863.25,253.25,96.24219,59.390625,77.00391,29.0625
0.0,37.909462084686055,352.6666666666667,353.25,847.25,353.5,95.921875,43.890625,64.91406,21.757812
0.0,37.909462084686055,353.33333333333337,383.75,714.75,385.75,98.12695,61.703125,78.6875,30.007812
0.0,37.34784070938886,350.6666666666667,136.0,834.5,85.5,85.416016,19.0625,40.51953,12.152344
0.0,37.34784070938886,351.33333333333337,279.5,876.0,232.5,95.11719,98.30469,102.37109,47.51172
0.0,37.34784070938886,352.0,340.0,883.5,327.75,96.83594,83.27344,93.20703,40.148438
0.0,37.34784070938886,352.6666666666667,409.0,877.0,410.0,96.91406,65.57031,81.43359,31.800781
0.0,37.34784070938886,353.33333333333337,417.75,768.5,420.25,97.052734,48.898438,68.99609,24.050781
0.0,36.78621931791178,350.6666666666667,,,,,,,
0.0,36.78621931791178,351.33333333333337,150.75,806.0,98.5,84.44531,22.703125,44.73047,13.53125
0.0,36.78621931791178,352.0,173.0,836.0,116.5,84.4707,22.289062,44.265625,12.6796875
0.0,36.78621931791178,352.6666666666667,,,,,,,
0.0,36.78621931791178,353.33333333333337,200.75,683.25,158.5,87.771484,20.617188,42.35547,11.4140625
0.0,41.840811206489,350.64,,,,,,,
0.0,41.840811206489,351.36,70.25,280.25,51.25,91.39844,8.1015625,24.996094,9.21875
0.0,41.840811206489,352.08,65.0,232.25,50.0,90.88281,7.515625,23.957031,9.1875
0.0,41.840811206489,352.8,124.5,464.25,93.5,97.44141,36.703125,58.671875,22.972656
0.0,41.840811206489,353.52,169.5,628.5,127.75,98.27344,42.234375,63.51953,22.808594
0.0,41.27918996225089,350.64,,,,,,,
0.0,41.27918996225089,351.36,65.25,336.75,43.0,89.67383,3.8203125,16.347656,5.421875
0.0,41.27918996225089,352.08,93.5,336.75,71.5,96.615234,22.179688,44.13672,17.585938
0.0,41.27918996225089,352.8,216.25,785.0,165.0,97.87305,39.976562,61.57422,20.515625
0.0,41.27918996225089,353.52,244.5,761.0,204.5,98.50391,39.171875,60.871094,19.851562
0.0,40.71756869718417,350.859375,,,,,,,
0.0,40.71756869718417,351.5625,90.75,407.0,63.0,95.69336,13.234375,32.972656,11.472656
0.0,40.71756869718417,352.265625,84.25,371.25,59.0,95.72266,14.8203125,35.148438,13.34375
0.0,40.71756869718417,352.96875,164.75,620.0,123.25,97.85547,34.882812,57.01172,19.289062
0.0,40.15594741204222,350.859375,40.0,497.5,22.25,86.6582,1.1640625,8.3359375,3.3320312
0.0,40.15594741204222,351.5625,114.25,444.0,84.25,97.27539,24.195312,46.367188,16.570312
0.0,40.15594741204222,352.265625,133.0,478.75,102.0,97.80469,29.195312,51.558594,17.96875
0.0,40.15594741204222,352.96875,278.25,769.5,253.75,98.67578,43.664062,64.72266,21.777344
0.0,39.594326107545804,350.6666666666667,74.25,629.0,43.5,85.791016,3.859375,16.441406,4.96875
0.0,39.594326107545804,351.33333333333337,162.5,693.25,114.75,97.828125,43.851562,64.88281,23.960938
0.0,39.594326107545804,352.0,188.5,647.0,148.25,98.40625,39.976562,61.570312,21.050781
0.0,39.594326107545804,352.6666666666667,315.75,705.25,316.25,98.54883,34.40625,56.566406,17.394531
0.0,39.594326107545804,353.33333333333337,442.5,784.5,445.5,98.9707,36.039062,58.066406,18.097656
0.0,39.03270478438495,350.6666666666667,213.25,864.0,154.25,95.79492,45.960938,66.625,23.414062
0.0,39.03270478438495,351.33333333333337,250.5,817.75,203.0,98.416016,56.632812,74.96484,28.007812
0.0,39.03270478438495,352.0,220.0,692.5,182.25,98.4043,39.976562,61.570312,20.464844
0.0,39.03270478438495,352.6666666666667,281.0,743.5,266.25,98.36914,31.9375,54.242188,16.3125
0.0,39.03270478438495,353.33333333333337,460.25,888.75,462.5,98.67383,34.59375,56.742188,17.429688
0.0,38.47108344322056,350.6666666666667,140.25,837.5,88.75,87.052734,6.9609375,22.929688,5.1484375
0.0,38.47108344322056,351.33333333333337,269.75,931.25,211.25,97.25,48.523438,68.69531,24.078125
0.0,38.47108344322056,352.0,243.0,770.5,200.5,97.95703,47.882812,68.18359,23.957031
0.0,38.47108344322056,352.6666666666667,310.75,804.25,300.25,98.25781,43.21875,64.35156,21.492188
0.0,38.47108344322056,353.33333333333337,423.25,764.75,426.0,98.51172,45.773438,66.46875,22.601562
0.0,37.909462084686055,350.6666666666667,,,,,,,
0.0,37.909462084686055,351.33333333333337,302.5,878.0,265.5,96.31641,48.34375,68.55469,23.886719
0.0,37.909462084686055,352.0,281.25,845.75,240.5,96.70117,55.15625,73.85547,27.128906
0.0,37.909462084686055,352.6666666666667,350.75,781.25,351.5,96.30859,44.46875,65.39453,22.023438
0.0,37.909462084686055,353.33333333333337,390.25,704.5,392.5,98.328125,64.44531,80.640625,31.28125
0.0,37.34784070938886,350.6666666666667,143.0,836.75,91.0,85.05664,7.2578125,23.476562,5.2773438
0.0,37.34784070938886,351.33333333333337,267.5,894.5,213.75,95.01367,62.71875,79.41797,30.742188
0.0,37.34784070938886,352.0,416.75,859.75,418.25,96.73242,76.57031,88.89453,36.945312
0.0,37.34784070938886,352.6666666666667,409.5,858.75,411.0,96.875,67.89844,83.05859,32.88672
0.0,37.34784070938886,353.33333333333337,423.75,807.25,425.75,97.61328,67.32031,82.65625,32.61328
0.0,36.78621931791178,350.6666666666667,,,,,,,
0.0,36.78621931791178,351.33333333333337,160.25,881.25,103.75,83.96484,9.9921875,28.132812,6.5390625
0.0,36.78621931791178,352.0,172.0,784.0,118.5,84.70508,13.546875,33.410156,8.238281
0.0,36.78621931791178,352.6666666666667,,,,,,,
0.0,36.78621931791178,353.33333333333337,201.75,690.75,158.75,89.375,37.828125,59.683594,19.722656
0.0,41.840811206489,350.64,,,,,,,
0.0,41.840811206489,351.36,72.25,261.5,55.25,89.421875,5.9375,20.96875,7.046875
0.0,41.840811206489,352.08,79.5,253.25,65.25,94.44336,10.5,28.933594,10.425781
